    0.625128643499451937E+04    0.649131213373451828E+04   -0.490953576688741214E+04    0.179683873567789669E+04   -0.249203503136897780E+03    0.493402001399215262E+01    0.637184451661196078E+02    0.132203119275846213E+02   -0.887301047058007953E+03
    0.625540456178977729E+04    0.647186251564336999E+04   -0.487611266440383861E+04    0.177215131467955143E+04   -0.242582045989065591E+03    0.497343330861186939E+01    0.637707869207892131E+02    0.131426695914561655E+02   -0.887145999827506671E+03
    0.625377878479511674E+04    0.647935758034193714E+04   -0.488894570350549657E+04    0.178162190004187505E+04   -0.245127957311757200E+03    0.491752791682953294E+01    0.638384262097389907E+02    0.130480786299757625E+02   -0.887128023518086366E+03
    0.625395638282695472E+04    0.647845867305669526E+04   -0.488713985536309156E+04    0.177995177352699102E+04   -0.244558598842913852E+03    0.491039979636979673E+01    0.638160768444010031E+02    0.130430123538826841E+02   -0.887125591036304399E+03
    0.625227295892212533E+04    0.648535736559817451E+04   -0.489746531036677879E+04    0.178660139720856932E+04   -0.246120007810122843E+03    0.488416342209698318E+01    0.638334180674057023E+02    0.130013563114412296E+02   -0.887012465913395090E+03
    0.624953993515673756E+04    0.649760425759439750E+04   -0.491742074616959690E+04    0.180073353762965235E+04   -0.249798858641694096E+03    0.492106160636075884E+01    0.637078012086066323E+02    0.130749211948122213E+02   -0.886903620432618027E+03
    0.625963346452742735E+04    0.645265894935271353E+04   -0.484447368729701157E+04    0.174969214539372842E+04   -0.236762043888616972E+03    0.499179505606894924E+01    0.639074994249250707E+02    0.130616117512465042E+02   -0.886838055709907621E+03
    0.624881497361456968E+04    0.650118119895078416E+04   -0.492363989386782396E+04    0.180519385630268516E+04   -0.250926148971391740E+03    0.487874740540973750E+01    0.636776014196421727E+02    0.130636782455951135E+02   -0.886804318142924558E+03
    0.625302626067731762E+04    0.648309869179481393E+04   -0.489549164939311777E+04    0.178642944039292524E+04   -0.246380170850232389E+03    0.491492967118605506E+01    0.638178736788885885E+02    0.131028194891529957E+02   -0.886793020618976357E+03
    0.624735966551499041E+04    0.650933582398796352E+04   -0.493958390051830429E+04    0.181783290618183310E+04   -0.254415866834395274E+03    0.471763893932946843E+01    0.638187960011521440E+02    0.130140344840954842E+02   -0.886624593817277855E+03
    0.625136231987831889E+04    0.649021125742438380E+04   -0.490666342306591378E+04    0.179388394261358371E+04   -0.248170976869838341E+03    0.484190549324150066E+01    0.638651773987542981E+02    0.130157809636891386E+02   -0.886545024989714761E+03
    0.626131271928973547E+04    0.644634146106900153E+04   -0.483648129374002838E+04    0.174568722279947906E+04   -0.236130069752183772E+03    0.492373871009822128E+01    0.641216716035846304E+02    0.129891627471236646E+02   -0.886537730516037641E+03
    0.625616148005661853E+04    0.646919471899849304E+04   -0.487315104152717049E+04    0.177097516430709402E+04   -0.242491095738549120E+03    0.491335584415372750E+01    0.639085060593199685E+02    0.130195982324569197E+02   -0.886537300182852164E+03
    0.626127503578774849E+04    0.644631246068859400E+04   -0.483605411387946060E+04    0.174497031707404858E+04   -0.235816114320910856E+03    0.488315013171293266E+01    0.641446732302798637E+02    0.128610787026668998E+02   -0.886532044174686462E+03
    0.625596187122776610E+04    0.646944037735960228E+04   -0.487264523117915905E+04    0.177024878190545860E+04   -0.242267780414022127E+03    0.498455477077710185E+01    0.638832458766414106E+02    0.130703136397746356E+02   -0.886504035462628622E+03
    0.626489159034377917E+04    0.643030087817242384E+04   -0.481020533381196947E+04    0.172707399884195547E+04   -0.231312061652461125E+03    0.494490837130483651E+01    0.641776311927304732E+02    0.129266959836416717E+02   -0.886437562058061644E+03
    0.625810044458184530E+04    0.645982569636616972E+04   -0.485680842752724402E+04    0.175890794153482420E+04   -0.239292596603678248E+03    0.497544310233210929E+01    0.638986563770794262E+02    0.130308171218603164E+02   -0.886431150717440801E+03
    0.624805100195346677E+04    0.650393357384339834E+04   -0.492683894609141498E+04    0.180653412843769365E+04   -0.251044080161706006E+03    0.491364437197362758E+01    0.635686213781350276E+02    0.131199941578902752E+02   -0.886419184395789216E+03
    0.624993160567130690E+04    0.649629261336763011E+04   -0.491585546999082999E+04    0.180004693787997712E+04   -0.249727494757207751E+03    0.494528821949589403E+01    0.636470911858574979E+02    0.131880192017542655E+02   -0.886380012965846163E+03
    0.625303857037400121E+04    0.648410631687301066E+04   -0.489915845486109083E+04    0.179044623991484696E+04   -0.247770985862736779E+03    0.484941818308233508E+01    0.639510642552979007E+02    0.130930773103485940E+02   -0.886348704018524245E+03
    0.626090591243826020E+04    0.644704851954358674E+04   -0.483593432423678769E+04    0.174432471482049186E+04   -0.235591695571467426E+03    0.497120852609633257E+01    0.640846360433677233E+02    0.129513174786462510E+02   -0.886326928825136974E+03
    0.625327542530587561E+04    0.648204158566631304E+04   -0.489410600987451380E+04    0.178601057457359275E+04   -0.246483240955032670E+03    0.497055372299174358E+01    0.638263431718687926E+02    0.131721302817193209E+02   -0.886314934874927303E+03
    0.625374983955600146E+04    0.647844112121238868E+04   -0.488585950089592006E+04    0.177849058588837943E+04   -0.244115347461465717E+03    0.496577382630340036E+01    0.638341500298274411E+02    0.130195900307588595E+02   -0.886304157055915312E+03
    0.624248310542253967E+04    0.652902034038686543E+04   -0.496800052937635155E+04    0.183567941538331797E+04   -0.258578338172868825E+03    0.489144559900879283E+01    0.634294267351200958E+02    0.132075650690321318E+02   -0.886266827237107577E+03
    0.624595801216740983E+04    0.651401441201287525E+04   -0.494478522270189660E+04    0.182067403314694093E+04   -0.255147011424327502E+03    0.499079086102270963E+01    0.635586490212497637E+02    0.133196864925362313E+02   -0.886192090294725517E+03
    0.625381969676145491E+04    0.647802371382397541E+04   -0.488475695229360190E+04    0.177724625172153537E+04   -0.243643405225642709E+03    0.495462421896308047E+01    0.637511918592031037E+02    0.130435462399133435E+02   -0.886172198104182257E+03
    0.625949371728482220E+04    0.645439088618033566E+04   -0.484972003633206896E+04    0.175544632431105128E+04   -0.238829875811408783E+03    0.498455442660015535E+01    0.640863626286073611E+02    0.130727364105028858E+02   -0.886171982381950556E+03
    0.625565553613681186E+04    0.647022569932698389E+04   -0.487291405822515298E+04    0.176969128370909675E+04   -0.241928539195847407E+03    0.498753131947903761E+01    0.638711448030583782E+02    0.130413591125348027E+02   -0.886165679550198888E+03
    0.626056423672615347E+04    0.644860344341350356E+04   -0.483841737484145870E+04    0.174602870482212529E+04   -0.236018026002964689E+03    0.498321932191074524E+01    0.640285022454021373E+02    0.130027865666444846E+02   -0.886156666632437009E+03
    0.625124310518503808E+04    0.649105151016998934E+04   -0.490853872463515836E+04    0.179581427686610550E+04   -0.248878877509423546E+03    0.492534769134772787E+01    0.637564602372226261E+02    0.131823124397141775E+02   -0.886148813007592253E+03
    0.624130000460507654E+04    0.653347057975927601E+04   -0.497386334526904102E+04    0.183913110561407848E+04   -0.259370027768374712E+03    0.499763583085507346E+01    0.632888783325419624E+02    0.133308277878689978E+02   -0.886141776968180693E+03
    0.626035358570607787E+04    0.644969585868311333E+04   -0.484019249479930841E+04    0.174706548796302741E+04   -0.236190760679181039E+03    0.496583994014172347E+01    0.639857171032443404E+02    0.129636948475406157E+02   -0.886109721386853721E+03
    0.625411119513242738E+04    0.647835821260715602E+04   -0.488795472005730517E+04    0.178132005826880049E+04   -0.245127987095736898E+03    0.493997257839973347E+01    0.638084521622086811E+02    0.131505968645154692E+02   -0.886051572894470496E+03
    0.624876983860737710E+04    0.650140229580357845E+04   -0.492413179534673327E+04    0.180575002037582999E+04   -0.251142570084355611E+03    0.489964025754405785E+01    0.636939428238607732E+02    0.131351140625840479E+02   -0.886034165358404266E+03
    0.624723079996632623E+04    0.650797696399507913E+04   -0.493425008194888414E+04    0.181261699836011394E+04   -0.252892499365090771E+03    0.496793697412780766E+01    0.635546324402464435E+02    0.132097571300990975E+02   -0.886032273147069418E+03
    0.625283773984593790E+04    0.648424821519919715E+04   -0.489788624573306060E+04    0.178837030137617512E+04   -0.246920342742121647E+03    0.486264592229212855E+01    0.638621382082208129E+02    0.130646620275174126E+02   -0.886030449741208940E+03
    0.625208934115198099E+04    0.648578905166178083E+04   -0.489719279404917688E+04    0.178576188649921460E+04   -0.245760135618127606E+03    0.496416038910594182E+01    0.636290578119324621E+02    0.131382625384101281E+02   -0.885977136902470988E+03
    0.625822258010475525E+04    0.645831388142379728E+04   -0.485259586891053732E+04    0.175453624532549475E+04   -0.237775993807090344E+03    0.495716756180163909E+01    0.638648989418433786E+02    0.129640420175426918E+02   -0.885955408625048904E+03
    0.625205715406973468E+04    0.648636076285261151E+04   -0.489922253329068280E+04    0.178827111566723033E+04   -0.246735807382936400E+03    0.499120857381087735E+01    0.637094447050140005E+02    0.131777799042144004E+02   -0.885936861110708833E+03
    0.624914979753188345E+04    0.649894909164654018E+04   -0.491879811198299012E+04    0.180105626007826868E+04   -0.249710418575899894E+03    0.491732487519908101E+01    0.636345128005514056E+02    0.130917626139524561E+02   -0.885914016332079427E+03
    0.625781188476367788E+04    0.646182348364929203E+04   -0.486123586588915896E+04    0.176251290220563897E+04   -0.240257252410599904E+03    0.485848863936950970E+01    0.640257595768574816E+02    0.129197479604342682E+02   -0.885895980847239116E+03
    0.625958288853982776E+04    0.645436878677387358E+04   -0.485003934899780234E+04    0.175546460796361862E+04   -0.238685466001523309E+03    0.488060684331029204E+01    0.641382436511662064E+02    0.129302940181385591E+02   -0.885855583936349831E+03
    0.624945153794866565E+04    0.649768703831140374E+04   -0.491692313315036336E+04    0.179980525180178483E+04   -0.249390455072707482E+03    0.489638915995159785E+01    0.636899444925284541E+02    0.130376562627333392E+02   -0.885835356834560912E+03
    0.625012514595208995E+04    0.649570336927725657E+04   -0.491515629255396834E+04    0.179927953067984890E+04   -0.249361056808651483E+03    0.482616145764319082E+01    0.637079085454720300E+02    0.130500452822203243E+02   -0.885793747628488745E+03
    0.625754076558093584E+04    0.646309990236960584E+04   -0.486344100848454582E+04    0.176435752768725069E+04   -0.240850014550474953E+03    0.491381544389438574E+01    0.639844814983656818E+02    0.130537457146740881E+02   -0.885763113100369310E+03
    0.625561741534714929E+04    0.647110911002051216E+04   -0.487522323035783211E+04    0.177151096203584348E+04   -0.242354386942792189E+03    0.489111068190537601E+01    0.638676342770855641E+02    0.130225757426903392E+02   -0.885646761886383956E+03
    0.624978213234760369E+04    0.649625553805717573E+04   -0.491481615033080107E+04    0.179885736654002903E+04   -0.249360164579700722E+03    0.498909814469966939E+01    0.636409083523432173E+02    0.132066889857227103E+02   -0.885619378434812575E+03
    0.624665317661407789E+04    0.651129065969188014E+04   -0.494080512533824458E+04    0.181761771638526989E+04   -0.254166950988175813E+03    0.482493242642222242E+01    0.636925998706044183E+02    0.130983946434973682E+02   -0.885611732321662998E+03
    0.625586733813662431E+04    0.646832461270072963E+04   -0.486815201911321765E+04    0.176503964409791297E+04   -0.240385213387935437E+03    0.495922969242998146E+01    0.638268971078873193E+02    0.129698261437920710E+02   -0.885527029006074940E+03
    0.626156766018452072E+04    0.644488755901810146E+04   -0.483364822038765305E+04    0.174334047394735899E+04   -0.235440484899832882E+03    0.490152657720209817E+01    0.641519180890920779E+02    0.128921621435417944E+02   -0.885519625396112133E+03
    0.624847647955802495E+04    0.650305246880867708E+04   -0.492740076248479272E+04    0.180860231420355558E+04   -0.252049840677362226E+03    0.493148114694556661E+01    0.636508326064000229E+02    0.132029028569111766E+02   -0.885517745996692611E+03
    0.625889999075783817E+04    0.645751230962180125E+04   -0.485516392608597562E+04    0.175908150254620341E+04   -0.239624342988670833E+03    0.490036321969876099E+01    0.640258066294387760E+02    0.130241082793509815E+02   -0.885496439511845551E+03
    0.624990205989508104E+04    0.649608585648526059E+04   -0.491510398583214192E+04    0.179942351316895110E+04   -0.249590453743037870E+03    0.499005558151180040E+01    0.636763778713664550E+02    0.131818876847720290E+02   -0.885486639589843094E+03
    0.625244628033852132E+04    0.648408081600868900E+04   -0.489439243723560958E+04    0.178379340201765444E+04   -0.245255398075600169E+03    0.494261947060271556E+01    0.637080244347986309E+02    0.130406895101346443E+02   -0.885393751438024196E+03
    0.624345210696512186E+04    0.652522643044573488E+04   -0.496277579409254577E+04    0.183270343352307100E+04   -0.257989735176084650E+03    0.488416827081715166E+01    0.634916799521082424E+02    0.132397817350800029E+02   -0.885385472670160993E+03
    0.625438190102175940E+04    0.647660064316646458E+04   -0.488411020316836402E+04    0.177797023967423956E+04   -0.244128773542666750E+03    0.496834568709142488E+01    0.637440782337165643E+02    0.131326642409455836E+02   -0.885365024482259628E+03
    0.625725339883428569E+04    0.646316658072637438E+04   -0.486165103960822216E+04    0.176193545805862414E+04   -0.239972486196771570E+03    0.496991861579960137E+01    0.639368775149380397E+02    0.130093066628668055E+02   -0.885351270887935357E+03
    0.625789583670192405E+04    0.646087677409723256E+04   -0.485876762155596134E+04    0.176044490782360481E+04   -0.239713031587791193E+03    0.497277397199091986E+01    0.639378804176635995E+02    0.130645880219814625E+02   -0.885348817012733889E+03
    0.626501097285030482E+04    0.642914421148435940E+04   -0.480729652744061696E+04    0.172439837782937866E+04   -0.230493334787197455E+03    0.497803910304717601E+01    0.641411302933452276E+02    0.129266955570668216E+02   -0.885328041448679187E+03
    0.625139458706561345E+04    0.648915444549572203E+04   -0.490332267909381153E+04    0.179068813773942748E+04   -0.247206069116511571E+03    0.497837458796228383E+01    0.636648376565444920E+02    0.131748071063826799E+02   -0.885321058838966110E+03
    0.625211657446263234E+04    0.648737452736815612E+04   -0.490274886879160567E+04    0.179132125247564909E+04   -0.247487335657198855E+03    0.477418865972370465E+01    0.638975459988047660E+02    0.129507871191542847E+02   -0.885317458539399013E+03
    0.625463248693027344E+04    0.647584521398077050E+04   -0.488385546114880799E+04    0.177861965832368332E+04   -0.244525338068797282E+03    0.494413140740104140E+01    0.639150814716501472E+02    0.130714971895078946E+02   -0.885306500246382711E+03
    0.626174232197082165E+04    0.644360591387570457E+04   -0.483055905763380724E+04    0.174046403981562617E+04   -0.234522127298845589E+03    0.494593076107606944E+01    0.640819186284541189E+02    0.129424101554587807E+02   -0.885301895319478376E+03
    0.625080991933269979E+04    0.649337931959746493E+04   -0.491275712734347871E+04    0.179865364766169296E+04   -0.249476529270616084E+03    0.481707606180311476E+01    0.638103644598974071E+02    0.130779637576501724E+02   -0.885266536801218876E+03
    0.626121109767791495E+04    0.644642357149540840E+04   -0.483578862701972957E+04    0.174470541041490651E+04   -0.235785417642826360E+03    0.499082520336817570E+01    0.639920921016256017E+02    0.130639636176881737E+02   -0.885263808465052421E+03
    0.625173103868751787E+04    0.648886702459994194E+04   -0.490480806334956742E+04    0.179249849413110314E+04   -0.247724788301729859E+03    0.476757681302290859E+01    0.638941667611594752E+02    0.129155404013724766E+02   -0.885242974595876149E+03
    0.625387524670467246E+04    0.647871327486910013E+04   -0.488732911143239107E+04    0.177997931158964275E+04   -0.244560367336787749E+03    0.492804467855395245E+01    0.637720897659214501E+02    0.130710253815581101E+02   -0.885239365744402903E+03
    0.625083903951686443E+04    0.649355623864358859E+04   -0.491392134346023340E+04    0.180042286032610718E+04   -0.250242304752760901E+03    0.485860653065817161E+01    0.638813741710973702E+02    0.130948435596263337E+02   -0.885215293176981959E+03
    0.625394948615999783E+04    0.647913877921615494E+04   -0.488925102897082616E+04    0.178209033570955216E+04   -0.245262140747086960E+03    0.489267675929814594E+01    0.638077090136501042E+02    0.130836711211073364E+02   -0.885210399599065454E+03
    0.624925703610433447E+04    0.649869254198476119E+04   -0.491898165717436677E+04    0.180186561535590045E+04   -0.250130397636472480E+03    0.496791578031706038E+01    0.636937873721506875E+02    0.131822389391125210E+02   -0.885207519121273208E+03
    0.624672445633729149E+04    0.651201450343286706E+04   -0.494362521839610781E+04    0.182064742498961823E+04   -0.255182876979368302E+03    0.479496571297131169E+01    0.636969929075084522E+02    0.131315387039034199E+02   -0.885183672687360627E+03
    0.625898593663495558E+04    0.645679461050784448E+04   -0.485358732516970304E+04    0.175783223874575742E+04   -0.239289460042455175E+03    0.493698237565582421E+01    0.640633202160856570E+02    0.130428321941849408E+02   -0.885181765820763871E+03
    0.625712194142320186E+04    0.646330091830206948E+04   -0.486122979042638872E+04    0.176126415910370633E+04   -0.239722429323501274E+03    0.497809726452886103E+01    0.639593614351322444E+02    0.129864579231947541E+02   -0.885176123021829767E+03
    0.625187397449747550E+04    0.648943687438666166E+04   -0.490772607246287043E+04    0.179588199532964427E+04   -0.248905266343261246E+03    0.473693692611004291E+01    0.639445185512872243E+02    0.129595401524928491E+02   -0.885167313018347159E+03
    0.625442190507451778E+04    0.647740392119296666E+04   -0.488718084246450235E+04    0.178115734979322770E+04   -0.245146280918055709E+03    0.486582374926579497E+01    0.639296106315005801E+02    0.130279941783907596E+02   -0.885166651306658423E+03
    0.624736810521772168E+04    0.650830715261451405E+04   -0.493628342005107152E+04    0.181498679324402474E+04   -0.253705346257012934E+03    0.493134302178530870E+01    0.635987252839905182E+02    0.132574172794364848E+02   -0.885165823324774692E+03
    0.625750410787444889E+04    0.646292496414792549E+04   -0.486276504000988552E+04    0.176375944766848079E+04   -0.240694283975537473E+03    0.494109898994425745E+01    0.640149289619905630E+02    0.130557592061838150E+02   -0.885149814041684294E+03
    0.625266428047683803E+04    0.648438431602541459E+04   -0.489696019598391558E+04    0.178710230574720663E+04   -0.246491854460529794E+03    0.495389276217794983E+01    0.637242365213027142E+02    0.131387863961432476E+02   -0.885140289924255399E+03
    0.625297481498381239E+04    0.648344680746373342E+04   -0.489639607638549205E+04    0.178746327169841425E+04   -0.246779724333777267E+03    0.494239608805227171E+01    0.638337522236599284E+02    0.131363920366247271E+02   -0.885136076715848162E+03
    0.625627039258650439E+04    0.646799831942779201E+04   -0.487013244930748260E+04    0.176827244493623039E+04   -0.241684692374918086E+03    0.495485770732846742E+01    0.639120803378109770E+02    0.130638674118242708E+02   -0.885119836473348300E+03
    0.625414509973598433E+04    0.647832729628885500E+04   -0.488827345915933802E+04    0.178203109156684513E+04   -0.245490341268739940E+03    0.497702398306388361E+01    0.638084281786345997E+02    0.131780490033625703E+02   -0.885064676695020580E+03
    0.625804523841771697E+04    0.645963355281302938E+04   -0.485582626730703214E+04    0.175776308701702146E+04   -0.238879483412607442E+03    0.498288511111876353E+01    0.639175670720636475E+02    0.130243542943981776E+02   -0.885037246656113666E+03
    0.625173946540371617E+04    0.648814813734169729E+04   -0.490261006492145134E+04    0.179048312240728046E+04   -0.247144692078572916E+03    0.484253331607390169E+01    0.638512572803431695E+02    0.129792567573672439E+02   -0.885023837938386350E+03
    0.624974564500007546E+04    0.649770306592644192E+04   -0.491901266936916363E+04    0.180278529307643475E+04   -0.250541366738380020E+03    0.493441174914701897E+01    0.636486432853894755E+02    0.132184068256797502E+02   -0.885018351845541133E+03
    0.624696879936350160E+04    0.650915195956739262E+04   -0.493606980060939259E+04    0.181355482082124399E+04   -0.252981084253766312E+03    0.488846911181656729E+01    0.635790194277797767E+02    0.131477846341517779E+02   -0.884964538385690616E+03
    0.626356937108943202E+04    0.643647427045914810E+04   -0.482096456823377503E+04    0.173542769343906730E+04   -0.233715122889791019E+03    0.498216700056758999E+01    0.641891749338299604E+02    0.130219238227823837E+02   -0.884938239272198757E+03
    0.625600971415998538E+04    0.646889010242377481E+04   -0.487106437769358035E+04    0.176861848339565586E+04   -0.241714384862003499E+03    0.498966942597967389E+01    0.638536280133198701E+02    0.130911865925591329E+02   -0.884934493636902630E+03
    0.625454445439074334E+04    0.647429508655308018E+04   -0.487801259666709939E+04    0.177218566167872814E+04   -0.242302210631967682E+03    0.498289087126323960E+01    0.637873889770010152E+02    0.130273936267614552E+02   -0.884932969444035507E+03
    0.625751594505619869E+04    0.646401345278374356E+04   -0.486604155738323789E+04    0.176656745568875886E+04   -0.241420473912836314E+03    0.481811099446886004E+01    0.640352262546756492E+02    0.129573114986305278E+02   -0.884913710674788490E+03
    0.626390733392363109E+04    0.643513464274069702E+04   -0.481894503019911281E+04    0.173399429538335426E+04   -0.233317608846607982E+03    0.496017051644747387E+01    0.641832781361282230E+02    0.129991073149876222E+02   -0.884911800125127229E+03
    0.626054617764339491E+04    0.645049128773725170E+04   -0.484441374850283501E+04    0.175185569661067348E+04   -0.237813254488009989E+03    0.483299124917822098E+01    0.641917195873571274E+02    0.128847845431516621E+02   -0.884898723216747612E+03
    0.625817545762387272E+04    0.646040357372903600E+04   -0.485930961717235823E+04    0.176178540548806268E+04   -0.240300745704520523E+03    0.496736057138223774E+01    0.639679519322689174E+02    0.131134655003624534E+02   -0.884898320151073676E+03
    0.625119449910202820E+04    0.649072144065482644E+04   -0.490687680452432960E+04    0.179381383571948390E+04   -0.248155106555126622E+03    0.495605742545529537E+01    0.636688316543548751E+02    0.131924744682390838E+02   -0.884896266045514494E+03
    0.624857780799063221E+04    0.650259162039811781E+04   -0.492659373650476300E+04    0.180786931032401117E+04   -0.251792244850843417E+03    0.490373666130525621E+01    0.636682873287539906E+02    0.131543461581989973E+02   -0.884891711039133270E+03
    0.624754972623600588E+04    0.650743701811384744E+04   -0.493472668311474445E+04    0.181376741279546695E+04   -0.253354803375375923E+03    0.493599245302791179E+01    0.635783769792635098E+02    0.132493185742780639E+02   -0.884886009608094582E+03
    0.625450493318587178E+04    0.647582384683916825E+04   -0.488283600815737191E+04    0.177714993292282816E+04   -0.243938418219686355E+03    0.493466885126462174E+01    0.639016573607681408E+02    0.130474203286892134E+02   -0.884855854909527579E+03
    0.625198107526100830E+04    0.648609088408831667E+04   -0.489790392479474303E+04    0.178670719639564413E+04   -0.246172101046078751E+03    0.496693944223908090E+01    0.637814913013721565E+02    0.130568237269587009E+02   -0.884840379028841539E+03
    0.625594343482723343E+04    0.646872478162273183E+04   -0.486998519466233665E+04    0.176713686755362323E+04   -0.241116594013443319E+03    0.495683612356790348E+01    0.638617961310168312E+02    0.129990647035488944E+02   -0.884839245523708428E+03
    0.625656857870080603E+04    0.646662840240228252E+04   -0.486774952821766510E+04    0.176644105232475158E+04   -0.241166611362539697E+03    0.496579177789009130E+01    0.638634364920352411E+02    0.130792559203265402E+02   -0.884826888027319796E+03
    0.626036866878423825E+04    0.645025689380540280E+04   -0.484221831129830298E+04    0.174921725374107700E+04   -0.236912156759359277E+03    0.492561989998744831E+01    0.640477016503993468E+02    0.129507826490037807E+02   -0.884819704106491372E+03
    0.626094995721035593E+04    0.644767520563762082E+04   -0.483814842611347922E+04    0.174651551003877285E+04   -0.236261629887529125E+03    0.493763652482252802E+01    0.640960548895767630E+02    0.129739056952308296E+02   -0.884814241660532957E+03
    0.624766895704769377E+04    0.650635091986848056E+04   -0.493206559933786230E+04    0.181125637036147418E+04   -0.252543803221735288E+03    0.493358147920030898E+01    0.635776022122860738E+02    0.132315006331993157E+02   -0.884795163286065304E+03
    0.625277047228911943E+04    0.648476697177662572E+04   -0.489896360730761353E+04    0.178892124674166735E+04   -0.246925125496045439E+03    0.476364361166034378E+01    0.639190161113208930E+02    0.129527136016383349E+02   -0.884793838263473504E+03
    0.625357922684356345E+04    0.648062932227737110E+04   -0.489163508590601305E+04    0.178410437374199682E+04   -0.245942969983061630E+03    0.496777577865386366E+01    0.637992916079224770E+02    0.131945055304171728E+02   -0.884782643386308678E+03
    0.625726591919238490E+04    0.646513159861361055E+04   -0.486796076016449842E+04    0.176808852416748778E+04   -0.241876118449732530E+03    0.483408702459889739E+01    0.640468457477993240E+02    0.129803999570753348E+02   -0.884769515460087064E+03
