    0.850778998702753597E+01   -0.236689232529761284E+01    0.172647557117215911E-01   -0.106074322528752418E+01   -0.228236450987606077E+01    0.836753200781845408E+01   -0.224157911658426201E+01    0.192827632769649426E+00   -0.176620577981793758E+01   -0.456347031359837274E+01    0.443422043609938032E+00    0.876178055639402409E+01    0.189363925870761953E+02   -0.150547122053496122E+10
    0.850778998706391576E+01   -0.236689232613139211E+01    0.172647567567310034E-01   -0.106074322967970147E+01   -0.228236456190370518E+01    0.836753200781413398E+01   -0.224157911661723119E+01    0.192827632686658035E+00   -0.176620577507651433E+01   -0.456347033177462436E+01    0.443422003303815704E+00    0.876178036161647356E+01    0.189363926744631854E+02   -0.150547122047235298E+10
    0.850778998685541410E+01   -0.236689232719299980E+01    0.172647520914779307E-01   -0.106074323822053884E+01   -0.228236457955767946E+01    0.836753200771363481E+01   -0.224157911644010710E+01    0.192827632427679418E+00   -0.176620577812195734E+01   -0.456347032580447376E+01    0.443421923783493543E+00    0.876178015984160652E+01    0.189363927302094126E+02   -0.150547122033603048E+10
    0.850778998742862314E+01   -0.236689231944728817E+01    0.172647834112922283E-01   -0.106074311970155577E+01   -0.228236445926427223E+01    0.836753200778639439E+01   -0.224157910415488004E+01    0.192827633475644689E+00   -0.176620577041921933E+01   -0.456347023972898569E+01    0.443422573991608782E+00    0.876178646981865228E+01    0.189363917491895535E+02   -0.150547122024077177E+10
    0.850778998720033997E+01   -0.236689232278763484E+01    0.172647679175952362E-01   -0.106074316911599453E+01   -0.228236450255417367E+01    0.836753200772068340E+01   -0.224157910916187575E+01    0.192827631741010919E+00   -0.176620577422977476E+01   -0.456347028230879914E+01    0.443422413099515300E+00    0.876178367279864467E+01    0.189363920313261680E+02   -0.150547122022717476E+10
    0.850778998676241827E+01   -0.236689232640878799E+01    0.172647509421040013E-01   -0.106074323603183984E+01   -0.228236456068975713E+01    0.836753200783437023E+01   -0.224157911706879531E+01    0.192827632365833779E+00   -0.176620577666153622E+01   -0.456347031116683866E+01    0.443421981788307051E+00    0.876178006784433805E+01    0.189363926298660132E+02   -0.150547122016931772E+10
    0.850778998686155319E+01   -0.236689232656294735E+01    0.172647523913838086E-01   -0.106074323895336420E+01   -0.228236458872402181E+01    0.836753200778525752E+01   -0.224157911645102104E+01    0.192827632312173591E+00   -0.176620577714197680E+01   -0.456347032436997324E+01    0.443421964314790251E+00    0.876177975215883542E+01    0.189363927003994519E+02   -0.150547122011460304E+10
    0.850778998684245380E+01   -0.236689232823891871E+01    0.172647531799157150E-01   -0.106074323899792944E+01   -0.228236459193999508E+01    0.836753200769862815E+01   -0.224157911645943386E+01    0.192827632489752432E+00   -0.176620577871631212E+01   -0.456347032215921899E+01    0.443422026979167883E+00    0.876178009963792448E+01    0.189363926118464541E+02   -0.150547122009696507E+10
    0.850778998692999266E+01   -0.236689232677599648E+01    0.172647555198182090E-01   -0.106074323643997559E+01   -0.228236458232140649E+01    0.836753200776388439E+01   -0.224157911655720454E+01    0.192827632460648601E+00   -0.176620577836320081E+01   -0.456347032743224190E+01    0.443422074326198623E+00    0.876177983465710675E+01    0.189363926314848072E+02   -0.150547122003286600E+10
    0.850778998686246268E+01   -0.236689232586854814E+01    0.172647527292610903E-01   -0.106074323204688881E+01   -0.228236454671218780E+01    0.836753200785574336E+01   -0.224157911703719037E+01    0.192827632583885133E+00   -0.176620577647599930E+01   -0.456347031437599071E+01    0.443421982812083282E+00    0.876178038095420142E+01    0.189363926630740629E+02   -0.150547121996883917E+10
    0.850778998696455346E+01   -0.236689232724779686E+01    0.172647547635733645E-01   -0.106074323441407614E+01   -0.228236456610761707E+01    0.836753200772386663E+01   -0.224157911612746830E+01    0.192827632991111386E+00   -0.176620578063398170E+01   -0.456347031963900918E+01    0.443422011792133197E+00    0.876178033324606886E+01    0.189363925997678493E+02   -0.150547121983701611E+10
    0.850778998696728195E+01   -0.236689232558160256E+01    0.172647547494761966E-01   -0.106074322990366454E+01   -0.228236453172462461E+01    0.836753200778252904E+01   -0.224157911652855546E+01    0.192827632865601117E+00   -0.176620577847484128E+01   -0.456347031453833551E+01    0.443421990427652957E+00    0.876178034323252675E+01    0.189363926156463691E+02   -0.150547121973801804E+10
    0.850778998677765230E+01   -0.236689232636558700E+01    0.172647538508954312E-01   -0.106074323773054857E+01   -0.228236459810591441E+01    0.836753200780162842E+01   -0.224157911660904574E+01    0.192827632102535063E+00   -0.176620577759695152E+01   -0.456347032733310698E+01    0.443421957875328010E+00    0.876177961299850772E+01    0.189363927155715643E+02   -0.150547121968921614E+10
    0.850778998688338106E+01   -0.236689232691423967E+01    0.172647535619034898E-01   -0.106074323495658973E+01   -0.228236456548688693E+01    0.836753200770885996E+01   -0.224157911631050411E+01    0.192827632745093069E+00   -0.176620577843027604E+01   -0.456347031904397227E+01    0.443421992947993837E+00    0.876178009423992776E+01    0.189363926087547370E+02   -0.150547121961086273E+10
    0.850778998693476751E+01   -0.236689232612138767E+01    0.172647545123254531E-01   -0.106074323303391793E+01   -0.228236456103923047E+01    0.836753200778616701E+01   -0.224157911644283558E+01    0.192827632628905121E+00   -0.176620577836479242E+01   -0.456347032136841335E+01    0.443421991106362157E+00    0.876177999999432444E+01    0.189363926684049488E+02   -0.150547121930291605E+10
    0.850778998689133914E+01   -0.236689232658181936E+01    0.172647527660956257E-01   -0.106074323229722722E+01   -0.228236456645140606E+01    0.836753200781140549E+01   -0.224157911655288444E+01    0.192827632341504795E+00   -0.176620577677931578E+01   -0.456347032196777036E+01    0.443421928260660514E+00    0.876178030595609947E+01    0.189363926851312314E+02   -0.150547121923906994E+10
    0.850778998678993048E+01   -0.236689232761773383E+01    0.172647516906181409E-01   -0.106074323956113403E+01   -0.228236459967706651E+01    0.836753200773046046E+01   -0.224157911627526119E+01    0.192827632218040890E+00   -0.176620577946368940E+01   -0.456347032581334133E+01    0.443422008720157024E+00    0.876177984669261001E+01    0.189363927528843305E+02   -0.150547121919909215E+10
    0.850778998692862842E+01   -0.236689232705202812E+01    0.172647532613154908E-01   -0.106074323690540950E+01   -0.228236458468677483E+01    0.836753200776956874E+01   -0.224157911641486862E+01    0.192827632350827116E+00   -0.176620577731796402E+01   -0.456347032556800514E+01    0.443421991455358933E+00    0.876177981307666265E+01    0.189363927092490378E+02   -0.150547121909320688E+10
    0.850778998679629694E+01   -0.236689232554908813E+01    0.172647507583860715E-01   -0.106074323326424746E+01   -0.228236454744160255E+01    0.836753200786824891E+01   -0.224157911706174673E+01    0.192827632404032556E+00   -0.176620577602898265E+01   -0.456347031190148300E+01    0.443421950377389240E+00    0.876178021358017034E+01    0.189363926792958530E+02   -0.150547121908250833E+10
    0.850778998683540522E+01   -0.236689232728235766E+01    0.172647550393776328E-01   -0.106074323832763184E+01   -0.228236459153799842E+01    0.836753200776729500E+01   -0.224157911729616899E+01    0.192827632270109461E+00   -0.176620577442417925E+01   -0.456347032531857622E+01    0.443422007403838470E+00    0.876177972633036717E+01    0.189363926159075611E+02   -0.150547121899508739E+10
    0.850778998684290855E+01   -0.236689232607773192E+01    0.172647524577769218E-01   -0.106074323322673081E+01   -0.228236455252522319E+01    0.836753200785142326E+01   -0.224157911724046244E+01    0.192827632579565034E+00   -0.176620577503376808E+01   -0.456347031423479166E+01    0.443421959113781405E+00    0.876178030488604875E+01    0.189363926254910133E+02   -0.150547121897208548E+10
    0.850778998702048739E+01   -0.236689232621915835E+01    0.172647558476910490E-01   -0.106074323585471575E+01   -0.228236457994535158E+01    0.836753200775092409E+01   -0.224157911639258600E+01    0.192827632317630560E+00   -0.176620577638436771E+01   -0.456347033194720098E+01    0.443422004577786300E+00    0.876177989331907447E+01    0.189363927401514900E+02   -0.150547121890932322E+10
    0.850778998682108067E+01   -0.236689232665321470E+01    0.172647524339026859E-01   -0.106074323838856799E+01   -0.228236458525384478E+01    0.836753200779708095E+01   -0.224157911671545662E+01    0.192827632461330722E+00   -0.176620577737412532E+01   -0.456347032133339781E+01    0.443421933222370723E+00    0.876177987801065150E+01    0.189363926907680629E+02   -0.150547121881788206E+10
    0.850778998695250266E+01   -0.236689232571029606E+01    0.172647545357449417E-01   -0.106074323029224615E+01   -0.228236455433602714E+01    0.836753200784824003E+01   -0.224157911682527811E+01    0.192827632494299905E+00   -0.176620577596736439E+01   -0.456347032383450824E+01    0.443421994986576584E+00    0.876178037213315797E+01    0.189363926888455083E+02   -0.150547121878075099E+10
    0.850778998695000155E+01   -0.236689232702815389E+01    0.172647545823565451E-01   -0.106074322805602606E+01   -0.228236452824626213E+01    0.836753200774296602E+01   -0.224157911664678977E+01    0.192827633182560021E+00   -0.176620577858693650E+01   -0.456347030860797531E+01    0.443421997704837201E+00    0.876178053962428649E+01    0.189363926207245328E+02   -0.150547121858216739E+10
    0.850778998683631471E+01   -0.236689232735398036E+01    0.172647543045059138E-01   -0.106074323697771433E+01   -0.228236459245090373E+01    0.836753200777752681E+01   -0.224157911711722591E+01    0.192827632416538108E+00   -0.176620577474432139E+01   -0.456347032677854259E+01    0.443422001040949421E+00    0.876177980898502540E+01    0.189363926457807423E+02   -0.150547121846894526E+10
    0.850778998685495935E+01   -0.236689232733760946E+01    0.172647527367644216E-01   -0.106074323510733848E+01   -0.228236458209312332E+01    0.836753200780026418E+01   -0.224157911677434640E+01    0.192827632762600842E+00   -0.176620577621361008E+01   -0.456347032196026703E+01    0.443421949332866216E+00    0.876178020778103317E+01    0.189363926569620062E+02   -0.150547121845868516E+10
    0.850778998685132137E+01   -0.236689232610365252E+01    0.172647523127125169E-01   -0.106074323315260699E+01   -0.228236456120612274E+01    0.836753200785483386E+01   -0.224157911701308876E+01    0.192827632376975089E+00   -0.176620577603102902E+01   -0.456347031918630819E+01    0.443421929814220073E+00    0.876178027216942468E+01    0.189363926747436579E+02   -0.150547121839855242E+10
    0.850778998695432165E+01   -0.236689232710295983E+01    0.172647541996866494E-01   -0.106074323694360828E+01   -0.228236458888477500E+01    0.836753200775888217E+01   -0.224157911644397245E+01    0.192827632451553654E+00   -0.176620577767766918E+01   -0.456347033021916104E+01    0.443421999371930609E+00    0.876177983513440140E+01    0.189363926834390455E+02   -0.150547121829076576E+10
    0.850778998688952015E+01   -0.236689232693129270E+01    0.172647550273268280E-01   -0.106074323726033981E+01   -0.228236458807032250E+01    0.836753200776297490E+01   -0.224157911722909375E+01    0.192827632154603634E+00   -0.176620577417770619E+01   -0.456347033224710685E+01    0.443421991130988735E+00    0.876177978724795103E+01    0.189363926957926516E+02   -0.150547121827467632E+10
    0.850778998690952903E+01   -0.236689232693265694E+01    0.172647551637510333E-01   -0.106074323770712908E+01   -0.228236459631943944E+01    0.836753200777934580E+01   -0.224157911703082391E+01    0.192827632263742998E+00   -0.176620577477524421E+01   -0.456347033372844635E+01    0.443421972572187795E+00    0.876177972533614735E+01    0.189363926689171223E+02   -0.150547121813544941E+10
    0.850778998690816479E+01   -0.236689232690559948E+01    0.172647547299220605E-01   -0.106074323616303445E+01   -0.228236459330241814E+01    0.836753200776161066E+01   -0.224157911673319177E+01    0.192827632580929276E+00   -0.176620577470066564E+01   -0.456347033256838586E+01    0.443421984480761977E+00    0.876177979313059652E+01    0.189363926942238727E+02   -0.150547121812177420E+10
    0.850778998691839661E+01   -0.236689232686808282E+01    0.172647550175497599E-01   -0.106074323448342511E+01   -0.228236457458706354E+01    0.836753200774796824E+01   -0.224157911640463681E+01    0.192827632213266043E+00   -0.176620577859694095E+01   -0.456347032146595666E+01    0.443421976928416672E+00    0.876178001385894945E+01    0.189363926321736216E+02   -0.150547121804408979E+10
    0.850778998688383581E+01   -0.236689232643925607E+01    0.172647551041791303E-01   -0.106074323980601548E+01   -0.228236460729613100E+01    0.836753200775774530E+01   -0.224157911656652686E+01    0.192827632306489249E+00   -0.176620577680432689E+01   -0.456347033627457677E+01    0.443422004524582136E+00    0.876177941833063834E+01    0.189363927166515182E+02   -0.150547121801724839E+10
    0.850778998684722865E+01   -0.236689232660864946E+01    0.172647528368088388E-01   -0.106074323570874185E+01   -0.228236457594744024E+01    0.836753200780594852E+01   -0.224157911684233113E+01    0.192827632299440666E+00   -0.176620577678568225E+01   -0.456347032172402578E+01    0.443421967444856457E+00    0.876177999763234716E+01    0.189363927095803106E+02   -0.150547121800972533E+10
    0.850778998683631471E+01   -0.236689232681010253E+01    0.172647521030739881E-01   -0.106074323706729956E+01   -0.228236458831042910E+01    0.836753200779799045E+01   -0.224157911666475229E+01    0.192827632426769924E+00   -0.176620577648941435E+01   -0.456347032524809038E+01    0.443421948631013196E+00    0.876177991693000990E+01    0.189363927016709859E+02   -0.150547121798915529E+10
    0.850778998697910538E+01   -0.236689232694993734E+01    0.172647544177380041E-01   -0.106074323486609501E+01   -0.228236457855246044E+01    0.836753200777707207E+01   -0.224157911637780671E+01    0.192827632504531721E+00   -0.176620577744074581E+01   -0.456347032394273810E+01    0.443422012191802772E+00    0.876178003145113315E+01    0.189363926749368829E+02   -0.150547121795553446E+10
    0.850778998689929722E+01   -0.236689232706521580E+01    0.172647536223848874E-01   -0.106074323301481854E+01   -0.228236456545528199E+01    0.836753200781049600E+01   -0.224157911721681558E+01    0.192827632614125832E+00   -0.176620577379662791E+01   -0.456347031963491645E+01    0.443422025335293346E+00    0.876178025958410167E+01    0.189363926067388562E+02   -0.150547121795136881E+10
    0.850778998691043853E+01   -0.236689232541698402E+01    0.172647529961977853E-01   -0.106074323248094515E+01   -0.228236455928390569E+01    0.836753200780481166E+01   -0.224157911638917540E+01    0.192827632435182750E+00   -0.176620577839366888E+01   -0.456347032659732577E+01    0.443421922802460344E+00    0.876178009602977781E+01    0.189363928025309356E+02   -0.150547121794206142E+10
    0.850778998694681832E+01   -0.236689232639741931E+01    0.172647538731780514E-01   -0.106074323671214188E+01   -0.228236456251647724E+01    0.836753200775933692E+01   -0.224157911688007516E+01    0.192827631860609472E+00   -0.176620577764833797E+01   -0.456347032329972535E+01    0.443421964818123848E+00    0.876178003013734674E+01    0.189363926487477343E+02   -0.150547121789347434E+10
    0.850778998684631915E+01   -0.236689232606568112E+01    0.172647525910178956E-01   -0.106074323115285551E+01   -0.228236455043065689E+01    0.836753200783618922E+01   -0.224157911709698965E+01    0.192827632621401790E+00   -0.176620577571839021E+01   -0.456347031766790678E+01    0.443421937588606319E+00    0.876178035174061165E+01    0.189363926823799957E+02   -0.150547121783584237E+10
    0.850778998686632804E+01   -0.236689232687126605E+01    0.172647539211538970E-01   -0.106074323670441117E+01   -0.228236457813295601E+01    0.836753200771636330E+01   -0.224157911638894802E+01    0.192827632772832658E+00   -0.176620577885614694E+01   -0.456347032228882199E+01    0.443421994531302155E+00    0.876177996607562903E+01    0.189363926268167830E+02   -0.150547121780141211E+10
    0.850778998685791521E+01   -0.236689232652565806E+01    0.172647513497850014E-01   -0.106074323245115920E+01   -0.228236455134583593E+01    0.836753200783323337E+01   -0.224157911708334723E+01    0.192827632474291022E+00   -0.176620577522908206E+01   -0.456347031409404735E+01    0.443421942162140592E+00    0.876178043392098971E+01    0.189363926694832863E+02   -0.150547121773166466E+10
    0.850778998686064369E+01   -0.236689232667276883E+01    0.172647520391819853E-01   -0.106074323281859506E+01   -0.228236455393948745E+01    0.836753200781231499E+01   -0.224157911697966483E+01    0.192827632454282138E+00   -0.176620577605194740E+01   -0.456347031361792688E+01    0.443421971572426354E+00    0.876178034681253592E+01    0.189363926641819127E+02   -0.150547121766726828E+10
    0.850778998687314925E+01   -0.236689232622256895E+01    0.172647533909184858E-01   -0.106074323048756014E+01   -0.228236455721798848E+01    0.836753200784119144E+01   -0.224157911720658376E+01    0.192827632433363760E+00   -0.176620577453081751E+01   -0.456347032348662651E+01    0.443421908792592689E+00    0.876178030693449372E+01    0.189363927305440889E+02   -0.150547121764448738E+10
    0.850778998688815591E+01   -0.236689232727667331E+01    0.172647534241150424E-01   -0.106074323598545561E+01   -0.228236458824562760E+01    0.836753200775592632E+01   -0.224157911652832809E+01    0.192827632332182475E+00   -0.176620577716266780E+01   -0.456347032758912974E+01    0.443421990692690837E+00    0.876177982362951902E+01    0.189363926753868981E+02   -0.150547121757439017E+10
    0.850778998693249378E+01   -0.236689232623757562E+01    0.172647545687141246E-01   -0.106074323654775071E+01   -0.228236458957667310E+01    0.836753200777138773E+01   -0.224157911636552853E+01    0.192827632406306293E+00   -0.176620577642916032E+01   -0.456347032925668827E+01    0.443421993087627475E+00    0.876177981772057279E+01    0.189363926822799762E+02   -0.150547121756096148E+10
    0.850778998684722865E+01   -0.236689232626827106E+01    0.172647527963363245E-01   -0.106074323331336018E+01   -0.228236456350373373E+01    0.836753200784778528E+01   -0.224157911687234446E+01    0.192827632545458982E+00   -0.176620577750713892E+01   -0.456347031609948317E+01    0.443421974851294531E+00    0.876178019163953969E+01    0.189363926684091020E+02   -0.150547121749503899E+10
    0.850778998694318034E+01   -0.236689232718163112E+01    0.172647550687088369E-01   -0.106074323802886283E+01   -0.228236460268453811E+01    0.836753200775683581E+01   -0.224157911650945607E+01    0.192827632127091420E+00   -0.176620577664266420E+01   -0.456347033277279479E+01    0.443422023037159052E+00    0.876177972682678607E+01    0.189363926813547501E+02   -0.150547121745648670E+10
    0.850778998686996601E+01   -0.236689232609319333E+01    0.172647538825003721E-01   -0.106074323361849565E+01   -0.228236455599767396E+01    0.836753200783050488E+01   -0.224157911723659709E+01    0.192827632597754928E+00   -0.176620577569701709E+01   -0.456347031550808424E+01    0.443422069209715497E+00    0.876178007147141003E+01    0.189363926060118182E+02   -0.150547121744974041E+10
    0.850778998688497268E+01   -0.236689232665821692E+01    0.172647539170611708E-01   -0.106074323838834061E+01   -0.228236458117112306E+01    0.836753200767157068E+01   -0.224157911609881921E+01    0.192827632747821553E+00   -0.176620577906169274E+01   -0.456347032304915956E+01    0.443421998803536888E+00    0.876177986815984866E+01    0.189363926356214272E+02   -0.150547121741030526E+10
    0.850778998685268562E+01   -0.236689232659841764E+01    0.172647523925206769E-01   -0.106074323627217382E+01   -0.228236457102184431E+01    0.836753200780026418E+01   -0.224157911669067289E+01    0.192827632344233280E+00   -0.176620577806966139E+01   -0.456347031602922470E+01    0.443422007194601897E+00    0.876177992358162427E+01    0.189363926975036705E+02   -0.150547121735155773E+10
    0.850778998678515563E+01   -0.236689232803064442E+01    0.172647537551711139E-01   -0.106074323844109131E+01   -0.228236459652362100E+01    0.836753200772250239E+01   -0.224157911737393079E+01    0.192827632321495912E+00   -0.176620577464609596E+01   -0.456347032971552835E+01    0.443421941582253620E+00    0.876177980946131107E+01    0.189363926906841833E+02   -0.150547121731383324E+10
    0.850778998684518228E+01   -0.236689232691401230E+01    0.172647532460814546E-01   -0.106074323289772110E+01   -0.228236455956289319E+01    0.836753200776820449E+01   -0.224157911677480115E+01    0.192827632622993406E+00   -0.176620577774519916E+01   -0.456347031484028776E+01    0.443422071281258157E+00    0.876177984360951001E+01    0.189363926602905046E+02   -0.150547121723110223E+10
    0.850778998688633692E+01   -0.236689232683829687E+01    0.172647540007346834E-01   -0.106074323597886178E+01   -0.228236458184392177E+01    0.836753200777229722E+01   -0.224157911711768065E+01    0.192827632153239392E+00   -0.176620577463063455E+01   -0.456347032990697699E+01    0.443421969698177931E+00    0.876177988439583366E+01    0.189363927060267976E+02   -0.150547121709695649E+10
    0.850778998684336329E+01   -0.236689232633329993E+01    0.172647539566241903E-01   -0.106074323892380562E+01   -0.228236458973333356E+01    0.836753200779708095E+01   -0.224157911720431002E+01    0.192827632000444282E+00   -0.176620577530047740E+01   -0.456347032883832071E+01    0.443421961559589961E+00    0.876177963924713055E+01    0.189363926877953830E+02   -0.150547121702992678E+10
    0.850778998689747823E+01   -0.236689232589424137E+01    0.172647533815961651E-01   -0.106074323590723907E+01   -0.228236457673801851E+01    0.836753200781845408E+01   -0.224157911682004851E+01    0.192827632324679143E+00   -0.176620577625112674E+01   -0.456347032711346401E+01    0.443421974301241140E+00    0.876177980398018441E+01    0.189363927212067438E+02   -0.150547121696983743E+10
    0.850778998691839661E+01   -0.236689232614867251E+01    0.172647553072238225E-01   -0.106074323524899228E+01   -0.228236458883043269E+01    0.836753200776820449E+01   -0.224157911658312514E+01    0.192827632639591684E+00   -0.176620577597213924E+01   -0.456347033418569481E+01    0.443421970205615745E+00    0.876177977049180612E+01    0.189363927397048855E+02   -0.150547121696230412E+10
    0.850778998697296629E+01   -0.236689232546564199E+01    0.172647555164076039E-01   -0.106074323477332655E+01   -0.228236457185926156E+01    0.836753200778116479E+01   -0.224157911690417677E+01    0.192827632113676373E+00   -0.176620577472158402E+01   -0.456347033416568593E+01    0.443421969540046812E+00    0.876177981399472472E+01    0.189363927449914407E+02   -0.150547121695829558E+10
    0.850778998694818256E+01   -0.236689232772755531E+01    0.172647541605783772E-01   -0.106074323519192149E+01   -0.228236458563787892E+01    0.836753200776524864E+01   -0.224157911690122091E+01    0.192827632469970922E+00   -0.176620577400922230E+01   -0.456347032578469225E+01    0.443422019932764089E+00    0.876177992704986508E+01    0.189363926544232868E+02   -0.150547121694620466E+10
    0.850778998686814703E+01   -0.236689232612502565E+01    0.172647528556808538E-01   -0.106074323255188574E+01   -0.228236455747764921E+01    0.836753200783709872E+01   -0.224157911689712819E+01    0.192827632553871808E+00   -0.176620577607332052E+01   -0.456347031393988800E+01    0.443421984385108825E+00    0.876178022802833212E+01    0.189363926450860482E+02   -0.150547121692933655E+10
    0.850778998693294852E+01   -0.236689232775120217E+01    0.172647555673393072E-01   -0.106074323627944977E+01   -0.228236459813228976E+01    0.836753200774205652E+01   -0.224157911666679865E+01    0.192827632567059482E+00   -0.176620577579251403E+01   -0.456347032869439317E+01    0.443422017364035581E+00    0.876177991605512574E+01    0.189363926703985612E+02   -0.150547121691774964E+10
    0.850778998687974308E+01   -0.236689232687217554E+01    0.172647535214309755E-01   -0.106074323633674794E+01   -0.228236458385367769E+01    0.836753200776115591E+01   -0.224157911665133724E+01    0.192827632501803237E+00   -0.176620577668677470E+01   -0.456347032538133135E+01    0.443421995617477582E+00    0.876177970870923239E+01    0.189363927025122152E+02   -0.150547121687090206E+10
    0.850778998680016230E+01   -0.236689232699768581E+01    0.172647528704601427E-01   -0.106074323893767541E+01   -0.228236458804599351E+01    0.836753200778389328E+01   -0.224157911695692746E+01    0.192827632304670260E+00   -0.176620577770495402E+01   -0.456347032083908744E+01    0.443421989324019550E+00    0.876177974101615220E+01    0.189363926752954406E+02   -0.150547121683445358E+10
    0.850778998689315813E+01   -0.236689232699586682E+01    0.172647545753079612E-01   -0.106074323527286651E+01   -0.228236458332753500E+01    0.836753200773318895E+01   -0.224157911643214902E+01    0.192827632517037273E+00   -0.176620577722587768E+01   -0.456347032365169980E+01    0.443422002679901950E+00    0.876177992461060917E+01    0.189363926531896638E+02   -0.150547121682792497E+10
    0.850778998679970755E+01   -0.236689232792105031E+01    0.172647528597735800E-01   -0.106074323849884422E+01   -0.228236460453013024E+01    0.836753200776956874E+01   -0.224157911687507294E+01    0.192827632497028389E+00   -0.176620577593121197E+01   -0.456347032479857262E+01    0.443421934880045221E+00    0.876177987976645589E+01    0.189363926696493934E+02   -0.150547121680382895E+10
    0.850778998688815591E+01   -0.236689232666276439E+01    0.172647540109664988E-01   -0.106074323879670374E+01   -0.228236459467711938E+01    0.836753200778957762E+01   -0.224157911693419010E+01    0.192827632268290472E+00   -0.176620577487528863E+01   -0.456347032746680270E+01    0.443421970776232910E+00    0.876177968353698766E+01    0.189363926576064650E+02   -0.150547121679581022E+10
    0.850778998708983636E+01   -0.236689232568232910E+01    0.172647569934269995E-01   -0.106074322275890154E+01   -0.228236450359509035E+01    0.836753200778252904E+01   -0.224157911677775701E+01    0.192827632967237150E+00   -0.176620577707853954E+01   -0.456347031094946942E+01    0.443422043241369301E+00    0.876178089621914857E+01    0.189363925627122214E+02   -0.150547121673819733E+10
