   -0.380013823509216309E+02   -0.475023746490478516E+02   -0.218818545341491699E+02    0.138571262359619141E+02   -0.366782665252685547E+02    0.191345608234405518E+01    0.848262369632720947E+02    0.140044498443603516E+02    0.350695073604583740E+01   -0.205766496079107208E+11   -0.603146350544150955E+01    1
    0.365612208843231201E+02    0.344311952590942383E+02    0.311982333660125732E+02    0.292586386203765869E+02    0.643486380577087402E+01    0.161541175842285156E+01    0.563698470592498779E+02    0.351538181304931641E+02    0.364121079444885254E+01   -0.196064183292102776E+11   -0.603396350544152682E+01    1
    0.418373286724090576E+02   -0.167075693607330322E+02    0.450196325778961182E+02    0.222858965396881104E+02    0.404125928878784180E+02    0.161773729324340820E+01    0.933985769748687744E+02    0.354010653495788574E+02    0.620575666427612305E+01   -0.195337129557629433E+11   -0.603646350544153165E+01    1
   -0.334559261798858643E+02   -0.187782227993011475E+02   -0.201634287834167480E+02   -0.330089390277862549E+02   -0.183580279350280762E+02    0.258212089538574219E+00    0.591636538505554199E+02    0.213818049430847168E+02    0.156051516532897949E+00   -0.189565229761069221E+11   -0.603896350544152227E+01    1
    0.414397716522216797E+02    0.137769997119903564E+02    0.446681141853332520E+02    0.131610333919525146E+02    0.185189008712768555E+02    0.561467409133911133E+00    0.519779920578002930E+01    0.230279469490051270E+02    0.656912684440612793E+01   -0.181722999428563042E+11   -0.604146350544151556E+01    1
    0.405392885208129883E+02    0.437249124050140381E+02   -0.311179757118225098E+02    0.351801931858062744E+02    0.401189625263214111E+02    0.978991985321044922E+00    0.480063498020172119E+02    0.188860535621643066E+02    0.719964027404785156E+01   -0.179619268251848946E+11   -0.604396350544152039E+01    1
    0.794571042060852051E+01    0.355208694934844971E+02    0.345186293125152588E+02    0.617594718933105469E+01    0.405578911304473877E+02    0.120630931854248047E+01    0.469565749168395996E+02    0.312433505058288574E+02    0.913695037364959717E+01   -0.174099984876020279E+11   -0.604646350544152966E+01    1
   -0.425301194190979004E+02   -0.488767802715301514E+02    0.143039524555206299E+02   -0.427238821983337402E+02   -0.172577500343322754E+01    0.168829238414764404E+01    0.603862047195434570E+02    0.159535670280456543E+02    0.929953753948211670E+01   -0.173010508165100975E+11   -0.604896350544152206E+01    1
    0.237723588943481445E+02    0.132600843906402588E+02    0.449850678443908691E+02    0.265361666679382324E+02    0.170718669891357422E+02    0.128561472892761230E+01    0.932709515094757080E+02    0.730530977249145508E+01    0.653623223304748535E+01   -0.170588611099653206E+11   -0.605146350544152156E+01    1
   -0.213722705841064453E+02   -0.360110878944396973E+02   -0.405187427997589111E+02    0.189579844474792480E+02   -0.379603862762451172E+02    0.288377165794372559E+00    0.984440863132476807E+02    0.188714432716369629E+02    0.103411018848419189E+01   -0.168995879419983997E+11   -0.605396350544152995E+01    1
    0.108994066715240479E+02    0.158373475074768066E+02    0.487247645854949951E+02    0.244577050209045410E+02    0.228174626827239990E+02    0.104653120040893555E+00    0.292701661586761475E+02    0.752823352813720703E+01    0.641450464725494385E+01   -0.167429701963011532E+11   -0.605646350544151790E+01    1
   -0.694836378097534180E+01   -0.381547808647155762E+02   -0.152882456779479980E+02   -0.325268924236297607E+02   -0.199903547763824463E+02    0.148989176750183105E+01    0.996256828308105469E+02    0.360486054420471191E+02    0.595661342144012451E+01   -0.164497782889950714E+11   -0.605896350544151829E+01    1
   -0.340443849563598633E+02    0.277495503425598145E+02    0.325825154781341553E+02    0.403178751468658447E+02    0.459908008575439453E+02    0.785644888877868652E+00    0.231619238853454590E+02    0.186034917831420898E+02    0.667317926883697510E+01   -0.160749486164204903E+11   -0.606146350544153112E+01    1
   -0.457037985324859619E+02   -0.111039400100708008E+02   -0.609155297279357910E+01   -0.150992393493652344E+02   -0.347083985805511475E+02    0.860677957534790039E+00    0.521540760993957520E+02    0.567399501800537109E+01    0.876618206501007080E+01   -0.158890194878106403E+11   -0.606396350544153950E+01    1
    0.497448384761810303E+02   -0.352054655551910400E+02   -0.293263494968414307E+02   -0.472836315631866455E+02   -0.399908125400543213E+02    0.320635676383972168E+00    0.423151612281799316E+02    0.188800239562988281E+02    0.273720264434814453E+01   -0.158208150212766724E+11   -0.606646350544153368E+01    1
   -0.312719345092773438E+01    0.104822397232055664E+02    0.396312534809112549E+02    0.463491261005401611E+02    0.211874365806579590E+02    0.919814109802246094E+00    0.818571031093597412E+02    0.193887948989868164E+02    0.733474433422088623E+01   -0.150082623991583233E+11   -0.606896350544153407E+01    1
   -0.231435835361480713E+02   -0.473693192005157471E+02   -0.716719627380371094E+01   -0.471322596073150635E+02    0.160508513450622559E+02    0.192754793167114258E+01    0.735753893852233887E+02    0.298909282684326172E+02    0.259445846080780029E+01   -0.143023003756215248E+11   -0.607146350544153712E+01    1
    0.456523656845092773E+02   -0.993162393569946289E+01    0.237541556358337402E+02    0.724653005599975586E+01    0.463381767272949219E+02    0.593094825744628906E-01    0.474400639533996582E+02    0.188384199142456055E+02    0.159043431282043457E+01   -0.141526672070965176E+11   -0.607396350544151886E+01    1
   -0.125750899314880371E+01   -0.176988720893859863E+02   -0.324273169040679932E+02   -0.416739583015441895E+02   -0.106886208057403564E+02    0.106840837001800537E+01    0.875703692436218262E+01    0.353254866600036621E+02    0.879593729972839355E+01   -0.141300445435653248E+11   -0.607646350544150149E+01    1
   -0.225259125232696533E+02    0.674001574516296387E+01   -0.882961750030517578E+01   -0.373780906200408936E+02   -0.383250176906585693E+02    0.692039608955383301E+00    0.864356160163879395E+01    0.157639312744140625E+02    0.520569086074829102E+01   -0.138636166431541462E+11   -0.607896350544150277E+01    1
    0.101113140583038330E+02    0.403018593788146973E+02    0.433204948902130127E+02   -0.261523604393005371E+02    0.458177328109741211E+02    0.777484416961669922E+00    0.652765214443206787E+02    0.396981453895568848E+02    0.405400872230529785E+01   -0.137827009669043713E+11   -0.608146350544151737E+01    1
    0.355523049831390381E+02    0.201225638389587402E+02   -0.144575357437133789E+02    0.337071061134338379E+02    0.365338742733001709E+02    0.838474392890930176E+00    0.810709476470947266E+02    0.377619290351867676E+02    0.549619317054748535E+01   -0.134733856890866508E+11   -0.608396350544153197E+01    1
    0.149969100952148438E+02    0.916466712951660156E+01   -0.228859484195709229E+02   -0.495387136936187744E+02   -0.448147356510162354E+02    0.193070483207702637E+01    0.977774918079376221E+02    0.141273999214172363E+02    0.117693126201629639E+01   -0.134405305266330719E+11   -0.608646350544153236E+01    1
    0.854989290237426758E+01   -0.182960212230682373E+02   -0.372555553913116455E+02   -0.489663302898406982E+02   -0.400049090385437012E+01    0.229738950729370117E+00    0.637986600399017334E+02    0.146927213668823242E+02    0.541157424449920654E+01   -0.133032662992051735E+11   -0.608896350544152032E+01    1
   -0.154432058334350586E+02   -0.468300580978393555E+02   -0.271899700164794922E+02    0.149372875690460205E+02   -0.285841286182403564E+02    0.158305871486663818E+01    0.123102188110351562E+02    0.112996482849121094E+02    0.868732929229736328E+00   -0.130547678673563061E+11   -0.609146350544151804E+01    1
    0.481467664241790771E+02   -0.185805737972259521E+02    0.419468343257904053E+02    0.339896082878112793E+02    0.605181455612182617E+01    0.895399689674377441E+00    0.379530072212219238E+02    0.294039964675903320E+02    0.989667296409606934E+01   -0.129981831824948044E+11   -0.609396350544151844E+01    1
   -0.302434802055358887E+02   -0.244023203849792480E+02   -0.503407716751098633E+01    0.394902229309082031E+01   -0.439802765846252441E+02    0.182857382297515869E+01    0.139980733394622803E+02    0.301635980606079102E+01    0.108499467372894287E+01   -0.127522769025142536E+11   -0.609646350544151083E+01    1
    0.534785389900207520E+01   -0.480757832527160645E+02   -0.472203135490417480E+02    0.382813811302185059E+02   -0.470238268375396729E+02    0.562553167343139648E+00    0.984841346740722656E+02    0.153349328041076660E+02    0.287556648254394531E+01   -0.126312879495332642E+11   -0.609896350544150234E+01    1
   -0.931667089462280273E+01   -0.296147763729095459E+02   -0.176348567008972168E+02   -0.247126877307891846E+02   -0.176314532756805420E+02    0.633862853050231934E+00    0.612026691436767578E+02    0.259562253952026367E+02    0.263748407363891602E+01   -0.126089810734388046E+11   -0.610146350544149918E+01    1
   -0.153113305568695068E+02   -0.255862772464752197E+02   -0.411611795425415039E+00   -0.393172502517700195E+01   -0.478802263736724854E+02    0.573363900184631348E+00    0.882950425148010254E+02    0.281092286109924316E+02    0.620824813842773438E+01   -0.118277715575178566E+11   -0.610396350544150579E+01    1
    0.302313327789306641E+02    0.382042527198791504E+02   -0.840378403663635254E+01   -0.896537303924560547E+00    0.457323014736175537E+02    0.699800968170166016E+00    0.204582631587982178E+02    0.131486630439758301E+02    0.310326099395751953E+01   -0.117912647947016163E+11   -0.610646350544152394E+01    1
    0.366399645805358887E+02    0.173002421855926514E+02    0.418116748332977295E+02    0.299703299999237061E+02   -0.166062951087951660E+02    0.539782762527465820E+00    0.529670834541320801E+02    0.190909814834594727E+02    0.765291392803192139E+01   -0.115942732944016590E+11   -0.610896350544153233E+01    1
    0.101542294025421143E+02    0.836195349693298340E+01    0.321457266807556152E+02    0.316256046295166016E+02    0.193714797496795654E+02    0.215003490447998047E-01    0.390623509883880615E+02    0.456264972686767578E+01    0.565651059150695801E+00   -0.115054252079323082E+11   -0.611146350544151318E+01    1
    0.397069871425628662E+02    0.424486041069030762E+02    0.356315374374389648E+01    0.303108453750610352E+02   -0.722071528434753418E+01    0.181812226772308350E+01    0.552355289459228516E+02    0.579217433929443359E+01    0.965665400028228760E+01   -0.114497266199979515E+11   -0.611396350544150202E+01    1
    0.344914197921752930E+02    0.459793448448181152E+02   -0.897653102874755859E+01    0.392553567886352539E+02   -0.322908759117126465E+01    0.173005759716033936E+01    0.220801293849945068E+02    0.128491020202636719E+02    0.111643016338348389E+01   -0.114281114339111843E+11   -0.611646350544151840E+01    1
   -0.302718639373779297E+02   -0.450360715389251709E+02   -0.488465070724487305E+02   -0.357172489166259766E+01    0.261001884937286377E+02    0.702934026718139648E+00    0.876180469989776611E+02    0.353548264503479004E+02    0.508579671382904053E+01   -0.114136932160892544E+11   -0.611896350544151613E+01    1
    0.320977747440338135E+02    0.337056100368499756E+02    0.141115725040435791E+02    0.337624490261077881E+02   -0.600379109382629395E+01    0.124905252456665039E+01    0.869854450225830078E+02    0.226232123374938965E+02    0.875715017318725586E+00   -0.112977129931975269E+11   -0.612146350544151030E+01    1
    0.220513999462127686E+02    0.493788897991180420E+02    0.246970355510711670E+02    0.125693798065185547E+02   -0.184950828552246094E+01    0.125620687007904053E+01    0.556971013545989990E+02    0.181383824348449707E+02    0.403560221195220947E+01   -0.111878681544421329E+11   -0.612396350544150803E+01    1
   -0.258827209472656250E+00   -0.338339745998382568E+02    0.160435736179351807E+02   -0.432995080947875977E+02   -0.278835952281951904E+02    0.541934490203857422E+00    0.138070642948150635E+02    0.323567318916320801E+02    0.478029727935791016E+01   -0.110028417997129078E+11   -0.612646350544151108E+01    1
    0.252746999263763428E+02   -0.185568928718566895E+02   -0.396145582199096680E+02   -0.367828488349914551E+02   -0.175962626934051514E+02    0.337539076805114746E+00    0.764547228813171387E+02    0.393162012100219727E+01    0.452501237392425537E+01   -0.109655384487974949E+11   -0.612896350544151858E+01    1
   -0.138538360595703125E+02   -0.444893240928649902E+02    0.905482769012451172E+01   -0.356155097484588623E+02   -0.757048726081848145E+01    0.159027099609375000E+00    0.945005178451538086E+02    0.573746681213378906E+01    0.649483025074005127E+01   -0.106994661930431328E+11   -0.613146350544150476E+01    1
    0.397971510887145996E+02    0.108671724796295166E+02    0.327960968017578125E+02   -0.409715771675109863E+01    0.245035469532012939E+02    0.197450363636016846E+01    0.811274409294128418E+02    0.316889071464538574E+02    0.516027867794036865E+01   -0.106150745022708893E+11   -0.613396350544150160E+01    1
   -0.157190322875976562E+02    0.356517791748046875E+02    0.244941532611846924E+02    0.190228164196014404E+02    0.333711504936218262E+02    0.169421029090881348E+01    0.820571899414062500E+02    0.319738078117370605E+02    0.982081294059753418E+01   -0.105035941920088234E+11   -0.613646350544149932E+01    1
    0.430811285972595215E+02    0.450589716434478760E+02    0.131022691726684570E+02    0.313067257404327393E+02   -0.262833774089813232E+02    0.148798167705535889E+01    0.444153010845184326E+02    0.340177297592163086E+01    0.655118346214294434E+01   -0.103571789838472023E+11   -0.613896350544150327E+01    1
    0.808150172233581543E+01    0.101000607013702393E+02   -0.431332588195800781E+02   -0.389420866966247559E+02   -0.201505541801452637E+02    0.719850420951843262E+00    0.772137641906738281E+01    0.763585567474365234E+01    0.141987025737762451E+01   -0.102650597960235062E+11   -0.614146350544151343E+01    1
   -0.434229016304016113E+02   -0.120017409324645996E+02   -0.294378280639648438E+02    0.185749590396881104E+02   -0.254615068435668945E+02    0.509255170822143555E+00    0.637131750583648682E+02    0.382853746414184570E+02    0.111476123332977295E+01   -0.102131788192953587E+11   -0.614396350544152714E+01    1
    0.488308966159820557E+02    0.243611514568328857E+02    0.316738545894622803E+02    0.465735971927642822E+02   -0.451538443565368652E+02    0.369155526161193848E+00    0.992423653602600098E+02    0.160329246520996094E+02    0.180212080478668213E+01   -0.101852750623560753E+11   -0.614646350544152309E+01    1
   -0.239522397518157959E+02    0.481715917587280273E+02   -0.651901960372924805E+00    0.347374737262725830E+02    0.340605914592742920E+02    0.904443383216857910E+00    0.286683797836303711E+02    0.870400667190551758E+01    0.356073856353759766E+01   -0.101696065627978306E+11   -0.614896350544151282E+01    1
   -0.855640769004821777E+01    0.175991117954254150E+02   -0.329565227031707764E+02   -0.261384844779968262E+02   -0.335482060909271240E+02    0.996848702430725098E+00    0.563240647315979004E+02    0.217289638519287109E+02    0.937394559383392334E+01   -0.101066205983244534E+11   -0.615146350544152742E+01    1
   -0.183312237262725830E+02   -0.258885025978088379E+01   -0.439263820648193359E+02    0.239843487739562988E+02   -0.453717291355133057E+02    0.541335225105285645E+00    0.668703734874725342E+02    0.251656413078308105E+02    0.421357154846191406E+00   -0.100063321639673843E+11   -0.615396350544151360E+01    1
    0.241252720355987549E+02    0.245795249938964844E+02   -0.387365937232971191E+02   -0.456954538822174072E+02   -0.405200123786926270E+02    0.515263795852661133E+00    0.865086138248443604E+02    0.298254227638244629E+02    0.939261019229888916E+01   -0.989892646963860893E+10   -0.615646350544150067E+01    1
   -0.268911540508270264E+02    0.207874476909637451E+02   -0.286440253257751465E+02   -0.413114428520202637E+02   -0.995420813560485840E+01    0.651566386222839355E+00    0.373522341251373291E+02    0.279570221900939941E+02    0.802516996860504150E+01   -0.985155715932575417E+10   -0.615896350544150195E+01    1
   -0.204328000545501709E+02   -0.232988417148590088E+02   -0.350950360298156738E+02   -0.170218050479888916E+02    0.528559088706970215E+01    0.134990978240966797E+01    0.428501725196838379E+02    0.368871283531188965E+02    0.573332071304321289E+01   -0.984812881688148117E+10   -0.616146350544151922E+01    1
   -0.348990142345428467E+02   -0.134023070335388184E+02   -0.246733248233795166E+02   -0.260983526706695557E+02    0.832542181015014648E+01    0.257946848869323730E+00    0.146777749061584473E+02    0.168461012840270996E+02    0.953936636447906494E+01   -0.975402921921429443E+10   -0.616396350544152849E+01    1
    0.388805508613586426E+02    0.489158928394317627E+02   -0.761119127273559570E+01    0.229058623313903809E+02   -0.200178027153015137E+01    0.325584650039672852E+00    0.454656183719635010E+02    0.967526435852050781E+01    0.743249833583831787E+01   -0.974933633721965408E+10   -0.616646350544150668E+01    1
    0.210287570953369141E+01    0.431969642639160156E+02    0.410905182361602783E+02    0.329381704330444336E+02   -0.191701650619506836E+02    0.123801290988922119E+01    0.708175420761108398E+02    0.238107323646545410E+02    0.997977018356323242E+01   -0.972815462114499474E+10   -0.616896350544149996E+01    1
    0.237202465534210205E+02   -0.476965308189392090E+01   -0.286200761795043945E+02   -0.303813159465789795E+02   -0.381655156612396240E+02    0.506794691085815430E+00    0.422927141189575195E+02    0.102581715583801270E+02    0.677478253841400146E+01   -0.957735193213273811E+10   -0.617146350544152167E+01    1
    0.115672469139099121E+02    0.372083961963653564E+02   -0.941806435585021973E+01    0.213848114013671875E+02    0.326949536800384521E+02    0.142903697490692139E+01    0.944009125232696533E+02    0.386770582199096680E+02    0.518017411231994629E+01   -0.935232746437950134E+10   -0.617396350544153449E+01    1
    0.350449800491333008E+02   -0.421686887741088867E+02    0.192875027656555176E+02    0.396403908729553223E+02    0.370736002922058105E+02    0.162782394886016846E+01    0.498218476772308350E+02    0.151216697692871094E+02    0.971045076847076416E+01   -0.934650459977406502E+10   -0.617646350544151179E+01    1
    0.484521985054016113E+01    0.528118014335632324E+01    0.422556459903717041E+02    0.389928698539733887E+02    0.143980383872985840E+01    0.857452630996704102E+00    0.599518895149230957E+02    0.138123440742492676E+02    0.362158358097076416E+01   -0.932639774488772774E+10   -0.617896350544150152E+01    1
    0.473865985870361328E+02    0.349874436855316162E+02    0.232612490653991699E+01   -0.275497436523437500E+01    0.164138019084930420E+02    0.831275939941406250E+00    0.688283324241638184E+02    0.186054468154907227E+01    0.624778389930725098E+01   -0.931151071763897514E+10   -0.618146350544150103E+01    1
   -0.162756443023681641E+02   -0.227816104888916016E+02   -0.112127661705017090E+01   -0.272003591060638428E+02   -0.168439030647277832E+02    0.542116045951843262E+00    0.932467162609100342E+02    0.188646841049194336E+02    0.758036673069000244E+01   -0.925751283938453865E+10   -0.618396350544151829E+01    1
    0.306158065795898438E+02   -0.218530774116516113E+02   -0.185505449771881104E+02   -0.348935723304748535E+02   -0.325624346733093262E+02    0.134683489799499512E+00    0.268802344799041748E+02    0.948156595230102539E+01    0.330823898315429688E+01   -0.923442214157953072E+10   -0.618646350544152934E+01    1
   -0.373220980167388916E+02    0.174402594566345215E+02   -0.262990057468414307E+02   -0.467740178108215332E+02    0.717222690582275391E+01    0.154984891414642334E+01    0.718609690666198730E+01    0.247197937965393066E+02    0.272029638290405273E+00   -0.921929842519180870E+10   -0.618896350544151730E+01    1
    0.156911075115203857E+02    0.395004749298095703E+02    0.488762378692626953E+02   -0.732827186584472656E+00   -0.578417778015136719E+01    0.970718979835510254E+00    0.481477379798889160E+01    0.949862957000732422E+01    0.577316522598266602E+01   -0.915121312422707176E+10   -0.619146350544153012E+01    1
   -0.490206122398376465E+02    0.398668169975280762E+02    0.694917440414428711E+01   -0.348234713077545166E+02   -0.426794528961181641E+02    0.929751038551330566E+00    0.130040049552917480E+02    0.209005069732666016E+02    0.103282928466796875E+01   -0.906415219610369110E+10   -0.619396350544153673E+01    1
   -0.217329263687133789E+01   -0.253054857254028320E+02    0.212671875953674316E+02   -0.282037973403930664E+02   -0.442326426506042480E+02    0.175287806987762451E+01    0.155311346054077148E+02    0.562591552734375000E+00    0.242531120777130127E+01   -0.903838778970886230E+10   -0.619646350544151137E+01    1
   -0.313018262386322021E+02    0.491462945938110352E+01    0.340235292911529541E+02   -0.367143094539642334E+02   -0.495500504970550537E+02    0.123360240459442139E+01    0.368555366992950439E+02    0.508259773254394531E+01    0.341299891471862793E+01   -0.902039482332267952E+10   -0.619896350544150465E+01    1
   -0.262793540954589844E+02    0.427867710590362549E+02   -0.259043037891387939E+02   -0.435990691184997559E+02   -0.253202199935913086E+02    0.220373272895812988E+00    0.782891511917114258E+02    0.373835563659667969E+01    0.134182274341583252E+01   -0.895241612236050606E+10   -0.620146350544151748E+01    1
    0.402806520462036133E+02    0.250873327255249023E+02   -0.296146750450134277E+02    0.295762181282043457E+02    0.268039882183074951E+02    0.104019284248352051E+00    0.480773568153381348E+02    0.829890727996826172E+01    0.622811913490295410E+00   -0.884643275756762123E+10   -0.620396350544150987E+01    1
    0.629216432571411133E+01    0.255961418151855469E+02   -0.348879754543304443E+02   -0.338575363159179688E+02   -0.374445796012878418E+02    0.141778206825256348E+01    0.135037362575531006E+02    0.398957371711730957E+02    0.269853174686431885E+01   -0.877452084046521378E+10   -0.620646350544149783E+01    1
   -0.263494908809661865E+02    0.182129383087158203E+02   -0.140317678451538086E+02   -0.462737500667572021E+02   -0.107304871082305908E+02    0.118494653701782227E+01    0.810961484909057617E+02    0.389618802070617676E+02    0.600096821784973145E+01   -0.874626783499099541E+10   -0.620896350544150710E+01    1
   -0.445406019687652588E+02    0.656871795654296875E+01    0.317245125770568848E+01   -0.130927741527557373E+02   -0.332932591438293457E+02    0.607761383056640625E+00    0.968960583209991455E+02    0.236286664009094238E+02    0.539178788661956787E+01   -0.865908758063258553E+10   -0.621146350544150838E+01    1
    0.384709537029266357E+02   -0.125860333442687988E+02    0.259577631950378418E+01    0.394165098667144775E+02    0.215244710445404053E+02    0.876261830329895020E+00    0.737890601158142090E+02    0.225241971015930176E+02    0.736969351768493652E+01   -0.853284853992809391E+10   -0.621396350544150700E+01    1
    0.217070400714874268E+02    0.244376659393310547E+01    0.403132855892181396E+02   -0.839024782180786133E+01    0.325206637382507324E+02    0.182157218456268311E+01    0.989440321922302246E+02    0.543484926223754883E+01    0.555061697959899902E+01   -0.840627410613199806E+10   -0.621646350544150472E+01    1
    0.262389719486236572E+02    0.271212756633758545E+02   -0.366401910781860352E+02    0.227052330970764160E+02    0.467389702796936035E+02    0.123263311386108398E+01    0.524992763996124268E+02    0.201692605018615723E+02    0.932011604309082031E+01   -0.829439812971160793E+10   -0.621896350544153709E+01    1
    0.499445259571075439E+02   -0.847313404083251953E+01    0.193806111812591553E+02   -0.829232931137084961E+01    0.382979989051818848E+02    0.183961892127990723E+01    0.744530200958251953E+02    0.211049532890319824E+02    0.585821568965911865E+01   -0.827742219021711063E+10   -0.622146350544152416E+01    1
    0.634315609931945801E+01    0.526229143142700195E+01    0.201015710830688477E+02    0.364553451538085938E+02    0.181295335292816162E+02    0.663682579994201660E+00    0.716416060924530029E+02    0.180611062049865723E+02    0.651972770690917969E+01   -0.827167073073026466E+10   -0.622396350544153076E+01    1
   -0.435913920402526855E+02    0.457877397537231445E+02    0.267717838287353516E+02    0.214761614799499512E+02    0.315747499465942383E+02    0.104532635211944580E+01    0.608797430992126465E+02    0.192642450332641602E+02    0.673799753189086914E+01   -0.825717055717874908E+10   -0.622646350544153204E+01    1
    0.230066299438476562E+02    0.857089757919311523E+01    0.124085128307342529E+02    0.458013057708740234E+02   -0.912213325500488281E+00    0.104589855670928955E+01    0.141325473785400391E+02    0.380692362785339355E+02    0.756677269935607910E+01   -0.819072794566259384E+10   -0.622896350544151112E+01    1
   -0.249826550483703613E+02   -0.106508970260620117E+02   -0.468325972557067871E+02    0.141599357128143311E+02   -0.134497523307800293E+02    0.288306355476379395E+00    0.205574512481689453E+02    0.344171619415283203E+02    0.454434633255004883E+01   -0.818822105787852573E+10   -0.623146350544149907E+01    1
    0.298399329185485840E+02    0.125724732875823975E+02    0.437311768531799316E+02    0.208710312843322754E+02   -0.148393034934997559E+02    0.741975069046020508E+00    0.516474723815917969E+02    0.347993588447570801E+02    0.167962968349456787E+01   -0.809328291337845993E+10   -0.623396350544151101E+01    1
   -0.123250365257263184E+02   -0.311036765575408936E+02   -0.193755030632019043E+02   -0.561529397964477539E+00   -0.161322891712188721E+02    0.119683504104614258E+00    0.894509792327880859E+02    0.382676315307617188E+02    0.641705751419067383E+01   -0.800893242430829620E+10   -0.623646350544152739E+01    1
    0.150624692440032959E+02    0.214391052722930908E+02   -0.957260131835937500E+01    0.444324135780334473E+02    0.146645486354827881E+02    0.200899124145507812E+00    0.755262851715087891E+02    0.364617538452148438E+02    0.854614198207855225E+01   -0.796737667896221733E+10   -0.623896350544154199E+01    1
