    0.198257117809493320E+04   -0.627911682746054794E+03    0.823318823037445327E+03   -0.571351641247490079E+03    0.144877244530009193E+03    0.134304860125868375E+01    0.781186176596805097E+02    0.210818581929904383E+02    0.300493900649195789E+01    0.184930374801944282E+03
    0.195346144834505412E+04   -0.517931538411487054E+03    0.680070053196014669E+03   -0.498516484809399117E+03    0.133780939038478209E+03    0.677080850696335834E+00    0.787023559990578008E+02    0.175549703430325401E+02    0.704355788563596441E+01    0.184940443273633832E+03
    0.202769934910065331E+04   -0.818989425852924796E+03    0.111930588684641316E+04   -0.769902121986850943E+03    0.193660611721061287E+03    0.157023232911183963E+01    0.776575852133397859E+02    0.212644691007250088E+02    0.274674742719183795E+01    0.184961769765376545E+03
    0.198191889082634316E+04   -0.640206896552464059E+03    0.872728776321077930E+03   -0.630230803086323249E+03    0.166764703377904880E+03    0.742681780090868715E+00    0.775584691436054072E+02    0.187219766744526588E+02    0.711988107740018439E+01    0.185005411685067259E+03
    0.201337350683822842E+04   -0.757405979548008872E+03    0.102335861577665491E+04   -0.705854800638099732E+03    0.178126757571762937E+03    0.142754323321255860E+01    0.779852420411010456E+02    0.203177872531950854E+02    0.171510792787456379E+01    0.185022652431883898E+03
    0.199697078673874057E+04   -0.702024216855731538E+03    0.967002864489707463E+03   -0.693542852863571170E+03    0.182586926487915662E+03    0.756618066773181330E+00    0.776993606330800048E+02    0.186754466569960016E+02    0.589436323181555455E+01    0.185114379932742679E+03
    0.196036671232313256E+04   -0.550484660160032945E+03    0.734559401345660262E+03   -0.537022853502395265E+03    0.143548107631650964E+03    0.753030148995007642E+00    0.782892693927034315E+02    0.177450287364826877E+02    0.476487213565917944E+01    0.185154801895046944E+03
    0.197433228508181946E+04   -0.606217843117357916E+03    0.815865872501050035E+03   -0.588292529655775979E+03    0.155317051887072921E+03    0.820307802058524271E+00    0.781888920891421293E+02    0.175611322060652881E+02    0.424569683189597846E+01    0.185182422343891233E+03
    0.206654547956222268E+04   -0.989462243434399625E+03    0.139459603029085702E+04   -0.963610061892366957E+03    0.243758127788348247E+03    0.159542111609047144E+01    0.772151861948960914E+02    0.208616004126962267E+02    0.266132064825054560E+01    0.185428455876948107E+03
    0.198251564916877578E+04   -0.624546578783651967E+03    0.812685036020808184E+03   -0.559992415496553804E+03    0.140929047367078056E+03    0.141974519141352973E+01    0.783584391825176994E+02    0.209996907690431236E+02    0.195233070354257832E+01    0.185515647285678369E+03
    0.198948188627761738E+04   -0.655592832964915942E+03    0.864718647596228038E+03   -0.598707144983824037E+03    0.151615633875088861E+03    0.136344961625350214E+01    0.784305021946616989E+02    0.202159297007098750E+02    0.189694974590597809E+01    0.185617868125819882E+03
    0.195107506354856923E+04   -0.493008663435912240E+03    0.613032367398773204E+03   -0.430341096237696547E+03    0.110482254532668776E+03    0.110668532580317835E+01    0.791190031138256273E+02    0.198486331669176295E+02    0.314992762403714632E+01    0.185729883130203405E+03
    0.199877634772728834E+04   -0.703608920722199400E+03    0.956924632155304607E+03   -0.676061171468383691E+03    0.175138207154232077E+03    0.964371223123563936E+00    0.777937273438797092E+02    0.194015654474006709E+02    0.392158571851452864E+01    0.185769588808289342E+03
    0.199366324135656578E+04   -0.680076085288952527E+03    0.917175390046378197E+03   -0.646932641247858555E+03    0.167316918792270371E+03    0.946964164936230257E+00    0.780592046408728208E+02    0.185696561541322538E+02    0.427934018779922098E+01    0.185772163866172349E+03
    0.197084775019026802E+04   -0.585050428164397999E+03    0.771476224620111680E+03   -0.549308138471798884E+03    0.143155756362656575E+03    0.903703408339650016E+00    0.783772826691217404E+02    0.191060837559612295E+02    0.536616991146037847E+01    0.185816729576715915E+03
    0.204706865041262245E+04   -0.909239498311975694E+03    0.127766198267209256E+04   -0.892900291064910562E+03    0.228836652780414624E+03    0.119310238801986568E+01    0.772674767401801716E+02    0.197285249659562965E+02    0.374261354202318275E+01    0.185841441256466538E+03
    0.200265468412295104E+04   -0.702733678627567315E+03    0.921563352171888255E+03   -0.624005960437079921E+03    0.154248857004226920E+03    0.161316156925989129E+01    0.785607368837527247E+02    0.203458595550915113E+02    0.220962607404645128E+01    0.185946610176415220E+03
    0.202269508357165523E+04   -0.810371830855749977E+03    0.113275631674064425E+04   -0.802376425119351552E+03    0.208505470403252730E+03    0.100262516659911904E+01    0.772348514935825108E+02    0.182131214304034863E+02    0.295886103558054403E+01    0.185953222311054020E+03
    0.195984694205685901E+04   -0.545486495932986145E+03    0.721627358768782869E+03   -0.524149352176610591E+03    0.139185493544749079E+03    0.875392203760200660E+00    0.781050887475701501E+02    0.178428257782933066E+02    0.251088698638612584E+01    0.185977199803935349E+03
    0.197743177095309238E+04   -0.609506761488805751E+03    0.801336290737086529E+03   -0.561929599087330644E+03    0.144081831161782247E+03    0.127665598967715477E+01    0.781575721261095282E+02    0.198549166660662344E+02    0.217714969338309228E+01    0.185990392538332060E+03
    0.202527927984002963E+04   -0.813620110570603174E+03    0.112222495517571497E+04   -0.782129557534119158E+03    0.199754737116340948E+03    0.133897120264985103E+01    0.778405039741504794E+02    0.195297401485318964E+02    0.166724721191807124E+01    0.186141245216133029E+03
    0.200423026672157084E+04   -0.730236050090488789E+03    0.100288363122478495E+04   -0.709520194717123559E+03    0.183913177096981599E+03    0.103458054102251995E+01    0.775152312452489127E+02    0.196912848136889238E+02    0.293082989894235890E+01    0.186199914745612801E+03
    0.198791750417877574E+04   -0.665121590368663419E+03    0.911576660820022880E+03   -0.657366948146719551E+03    0.173943478374611004E+03    0.731837910163527283E+00    0.779486377935646573E+02    0.180187446172090020E+02    0.483162393874333151E+01    0.186218062873366478E+03
    0.200601333207544121E+04   -0.737947965651987943E+03    0.101732907614776923E+04   -0.722597979924968058E+03    0.188360449978197721E+03    0.946208046585322871E+00    0.779600918773141984E+02    0.189779017710535136E+02    0.459095361573204652E+01    0.186224630818654646E+03
    0.198332934711081180E+04   -0.637835754198438735E+03    0.851482339049734946E+03   -0.600630793523141620E+03    0.155017918361596458E+03    0.117520771090060161E+01    0.781842728932591911E+02    0.201553555158992310E+02    0.333473996899973146E+01    0.186292329054600089E+03
    0.195565232971427486E+04   -0.523429528005084649E+03    0.680374569952303318E+03   -0.491247515472858140E+03    0.129717945001296357E+03    0.898947583306672904E+00    0.786093575183430886E+02    0.190718423498997645E+02    0.436811636677697912E+01    0.186334382834019294E+03
    0.199159964724023121E+04   -0.685763602975466711E+03    0.951076269042512649E+03   -0.688701763165220655E+03    0.182785894987400752E+03    0.783650373407136724E+00    0.775116482498035850E+02    0.187416909172444974E+02    0.417568386602753172E+01    0.186359916941956925E+03
    0.198534292939784063E+04   -0.637463926597872160E+03    0.833726158057194880E+03   -0.574688978705641603E+03    0.144657160982750611E+03    0.145179908737397056E+01    0.783000423962582204E+02    0.200606482747195045E+02    0.204433583874523173E+01    0.186392068036956459E+03
    0.198822854985862250E+04   -0.651637797565525034E+03    0.862293894250309677E+03   -0.600935799486754149E+03    0.153389410164279980E+03    0.117955935082408292E+01    0.787921705751461587E+02    0.193885251172718363E+02    0.285183677497141685E+01    0.186392081196297767E+03
    0.196617635661593431E+04   -0.568639286106517829E+03    0.750897880382965923E+03   -0.538769584447459238E+03    0.141441392934440046E+03    0.890481621928152389E+00    0.784775853668533188E+02    0.194905939535329544E+02    0.467857756829114457E+01    0.186399463315542192E+03
    0.198000081908611264E+04   -0.621387157766226665E+03    0.823796207231619519E+03   -0.581632867925842220E+03    0.150451931194902500E+03    0.104783954042878236E+01    0.780773107271862159E+02    0.196278293010681679E+02    0.262188619509258736E+01    0.186422155985943959E+03
    0.197680673952358211E+04   -0.606517004610789627E+03    0.795898086150405106E+03   -0.557807428983490354E+03    0.142991494483598217E+03    0.122671952401237960E+01    0.785495838277498990E+02    0.199718575079136826E+02    0.253584706312601327E+01    0.186431783869565578E+03
    0.195728347618340467E+04   -0.524421499520762154E+03    0.669464304958493813E+03   -0.473302167686237226E+03    0.122267716239375659E+03    0.116974992070167194E+01    0.786667744690987831E+02    0.197097123043270592E+02    0.197599827400179073E+01    0.186453073902909694E+03
    0.203277341151426026E+04   -0.852748540667461384E+03    0.119424286929876234E+04   -0.838066698164486297E+03    0.215333893850611275E+03    0.134105959301078004E+01    0.772237473587038608E+02    0.195642763410456126E+02    0.214398572101171636E+01    0.186478035186179369E+03
    0.196680071427662733E+04   -0.569116575385834039E+03    0.749211286548688804E+03   -0.536481945205267039E+03    0.140657702431702091E+03    0.845107053306390021E+00    0.782744150926521627E+02    0.193550658092142598E+02    0.726212407588055164E+01    0.186478661618531362E+03
    0.198840481476083005E+04   -0.648008079976444606E+03    0.847518885686179601E+03   -0.583092195034187171E+03    0.146733301568418028E+03    0.142884370152246509E+01    0.785473320697367257E+02    0.206852501966093207E+02    0.237846145421050226E+01    0.186481361657210584E+03
    0.209490931837648350E+04   -0.110795081700893570E+04    0.157514034294507655E+04   -0.108206681730489436E+04    0.272076341494233020E+03    0.190260402462633671E+01    0.769076937525965434E+02    0.215262450120956998E+02    0.168606648231273759E+01    0.186526354284008562E+03
    0.195566432315558177E+04   -0.501715689860408020E+03    0.605666688789572618E+03   -0.407992809559611487E+03    0.999660922128068705E+02    0.147425031123049033E+01    0.789567527779549891E+02    0.210086154741203615E+02    0.261155998910273546E+01    0.186535313100791996E+03
    0.198946503064016088E+04   -0.665380237062537162E+03    0.899291897181066815E+03   -0.638307816687387458E+03    0.166083883897985288E+03    0.986306051379493787E+00    0.782532007420861930E+02    0.183183181685515315E+02    0.437649593866905118E+01    0.186542827546819609E+03
    0.205858735707926007E+04   -0.956363778894659390E+03    0.134647626948896050E+04   -0.935006873262157114E+03    0.237922485708754721E+03    0.141229509391091934E+01    0.771022115582250365E+02    0.197826107101687434E+02    0.285727485223882560E+01    0.186544970034026022E+03
    0.199679802597583330E+04   -0.699983259428347992E+03    0.959056709411629527E+03   -0.683009327342392680E+03    0.178301826736197654E+03    0.957144240956119940E+00    0.777095393090463347E+02    0.183697877127191589E+02    0.420273016366394803E+01    0.186582671896882943E+03
    0.197428408532207868E+04   -0.593685744280296603E+03    0.771410641620052047E+03   -0.537197042954340759E+03    0.136647204297567441E+03    0.133375965318778844E+01    0.786325677293291392E+02    0.201639670899936476E+02    0.222645741188593416E+01    0.186614681614811275E+03
    0.200117814799989355E+04   -0.714006868094596939E+03    0.972107316415844252E+03   -0.684550989321376619E+03    0.176593461798712269E+03    0.115473590435865714E+01    0.777798191087431405E+02    0.196524150268159836E+02    0.191949430217735628E+01    0.186624009804117748E+03
    0.199340498500869580E+04   -0.682957849919846922E+03    0.924640293674847271E+03   -0.651420437083650540E+03    0.167808617459732886E+03    0.129822675602174531E+01    0.776971895584372589E+02    0.202107911518250347E+02    0.196481626301878598E+01    0.186630788122122254E+03
    0.196049905873232274E+04   -0.540335729030557559E+03    0.700146528640648285E+03   -0.499606583680847507E+03    0.130417846541053223E+03    0.960584967381208354E+00    0.784917447533895398E+02    0.191879296552013869E+02    0.469303199581675745E+01    0.186663031866638846E+03
    0.201734632487002364E+04   -0.782525207811694600E+03    0.107838316890743317E+04   -0.755941729801177644E+03    0.194167070674493516E+03    0.121293253702078774E+01    0.778794785686688300E+02    0.203517843120078190E+02    0.273699109031020571E+01    0.186670701168974631E+03
    0.201243244923261045E+04   -0.748676883232834371E+03    0.998509048885905941E+03   -0.678380666090023624E+03    0.168097214297302344E+03    0.183144774732576199E+01    0.778935375931579159E+02    0.218647568556302900E+02    0.181308659827502394E+01    0.186673864787778484E+03
    0.196508436996634191E+04   -0.570231328221883814E+03    0.764549467000390905E+03   -0.556515962720074640E+03    0.148118135429378526E+03    0.803247050040860278E+00    0.777301490832896036E+02    0.189879575681385582E+02    0.421527947370926359E+01    0.186675325817198541E+03
    0.203434693352187242E+04   -0.855964592405893200E+03    0.119504410109987657E+04   -0.836600669637490682E+03    0.214674712151955646E+03    0.126772785839987945E+01    0.773544016420844400E+02    0.204278140490363604E+02    0.252872540369918131E+01    0.186756465973636011E+03
    0.202320755367775382E+04   -0.799486924987047132E+03    0.108902943612825402E+04   -0.749991852916600692E+03    0.188943670563889100E+03    0.154186895642735289E+01    0.776316090814580946E+02    0.205155651105601535E+02    0.217179806407348863E+01    0.186762704193429329E+03
    0.204111260262407450E+04   -0.890116981306660819E+03    0.125755331737974029E+04   -0.885939645532572285E+03    0.228837472093875476E+03    0.121374712801983264E+01    0.771754847515079518E+02    0.203774941208421012E+02    0.256714173597849049E+01    0.186768991481988508E+03
    0.198958569821034780E+04   -0.654701845854688145E+03    0.860174188127751222E+03   -0.592835688403879431E+03    0.149347060898311611E+03    0.145994703679705307E+01    0.784152586199336668E+02    0.199664189435254329E+02    0.148480159004116796E+01    0.186792003423967373E+03
    0.195496398502115517E+04   -0.526438129449442386E+03    0.696083171241086347E+03   -0.510634278756871026E+03    0.136966400683260872E+03    0.746123235298266518E+00    0.782826597970262839E+02    0.183545903466214391E+02    0.634674680012503423E+01    0.186845761797550722E+03
    0.199383915143976810E+04   -0.679187692076000531E+03    0.910091913025362373E+03   -0.635812675924815267E+03    0.162487768954551939E+03    0.123532210772742790E+01    0.778517529579514473E+02    0.196755022857089230E+02    0.215278931395252737E+01    0.186852368391552147E+03
    0.201189345771033004E+04   -0.764750801372247224E+03    0.106327818345854030E+04   -0.757420167748718995E+03    0.198077149303948318E+03    0.849651226902138790E+00    0.774994483215465664E+02    0.187979541551728921E+02    0.414382851212380032E+01    0.186897957621759303E+03
    0.195751307693260424E+04   -0.531674149880492223E+03    0.693456913758453084E+03   -0.500147428825337556E+03    0.131955710353893664E+03    0.933077562232781377E+00    0.784487190772942711E+02    0.190475115444770502E+02    0.236866119693417199E+01    0.186915115774719993E+03
    0.195413631613230154E+04   -0.510395821838472330E+03    0.648602048362937239E+03   -0.461244110218731294E+03    0.120044619652154324E+03    0.993863907275307934E+00    0.788652920295065911E+02    0.188714555635323187E+02    0.265323320930830731E+01    0.186938243235524595E+03
    0.195435616220792417E+04   -0.510891967289836430E+03    0.647250514114685757E+03   -0.457881310064109130E+03    0.118364917902269553E+03    0.106871908831040630E+01    0.787883913360866472E+02    0.191511500030729458E+02    0.268420623701098426E+01    0.186939963724757348E+03
    0.196444464356202025E+04   -0.555723171900279340E+03    0.722435831581733510E+03   -0.513942550388914242E+03    0.133920025707734567E+03    0.101104023084386396E+01    0.786780378974291210E+02    0.185389130025341089E+02    0.261138033625838073E+01    0.186945352945487627E+03
    0.200155717983997783E+04   -0.715798460044237800E+03    0.974532361805733672E+03   -0.685559576473478046E+03    0.176605678330916817E+03    0.109024919561500622E+01    0.776632777709038749E+02    0.200248610815904300E+02    0.376824030572063773E+01    0.186956324966533003E+03
    0.193833496505130461E+04   -0.450909835460381146E+03    0.569346471006197135E+03   -0.417710177567665596E+03    0.111892010078556268E+03    0.799344312113423161E+00    0.786095280593985137E+02    0.186410729796328525E+02    0.421536032090879065E+01    0.186981708643633709E+03
    0.201326141676260613E+04   -0.751892207363468515E+03    0.100599642341848448E+04   -0.687563237397186640E+03    0.171850522557366276E+03    0.149516143468379514E+01    0.781642955764623935E+02    0.207542771512917703E+02    0.253151315650575537E+01    0.187008646974077749E+03
    0.196136212802533828E+04   -0.547890148084848079E+03    0.717363637956599632E+03   -0.514562730184156862E+03    0.134899896263701521E+03    0.992749833859486008E+00    0.784707282985447705E+02    0.188534214751671634E+02    0.309937892052610042E+01    0.187018953913798242E+03
    0.197341180384599284E+04   -0.603987630318403717E+03    0.816009516770545815E+03   -0.591415408731207208E+03    0.156992498222018185E+03    0.784961350855309048E+00    0.779757904158455659E+02    0.191752161916752577E+02    0.469471774498611349E+01    0.187020968705399497E+03
    0.197404950145394923E+04   -0.604701611742922069E+03    0.811833427715523612E+03   -0.583645848647898674E+03    0.153566744911984642E+03    0.866571445486653991E+00    0.779928065617210109E+02    0.193019923132893254E+02    0.598919681734385012E+01    0.187029826964904288E+03
    0.199382759270981114E+04   -0.681454441312833296E+03    0.919424895293092050E+03   -0.647582683349878607E+03    0.167051093678453071E+03    0.105084802905393726E+01    0.776659914521504930E+02    0.197376109801526454E+02    0.375201167381895928E+01    0.187057588257456871E+03
    0.197840984805102562E+04   -0.611556816352494934E+03    0.800011653009001748E+03   -0.557155691356014358E+03    0.141763690167504137E+03    0.130596051742022956E+01    0.781759106657488587E+02    0.204199701785543581E+02    0.195973590298286537E+01    0.187067008933104091E+03
    0.195342609955626540E+04   -0.517167402491957546E+03    0.677389542010394507E+03   -0.495293613249665214E+03    0.132549390154327739E+03    0.735724370827626206E+00    0.787294869292977637E+02    0.175786061022634570E+02    0.374579739635286302E+01    0.187089374343591231E+03
    0.200574966015894825E+04   -0.742202955645690054E+03    0.103363818145024834E+04   -0.741092886372293833E+03    0.194956751357275607E+03    0.839589329314243571E+00    0.772866259154015296E+02    0.186455236936923043E+02    0.444867954828622558E+01    0.187127442464342835E+03
    0.195992453978073536E+04   -0.545651190473715360E+03    0.722123623004838919E+03   -0.524977891057280431E+03    0.139621954047242070E+03    0.838065022173427265E+00    0.782540316968316461E+02    0.192150980548580073E+02    0.331723364891194095E+01    0.187130369786985995E+03
    0.194926595468486903E+04   -0.491684718325886024E+03    0.622157401363147073E+03   -0.444942995456690369E+03    0.116334825372956402E+03    0.977091174804798235E+00    0.790002633925983559E+02    0.192743583295720882E+02    0.401594388171904093E+01    0.187144124129958215E+03
    0.199349082721836021E+04   -0.676126265759632588E+03    0.901530708942900674E+03   -0.626542217063491989E+03    0.159223983943035819E+03    0.140753874483376840E+01    0.782989726349131132E+02    0.213945010947813543E+02    0.217477568235468199E+01    0.187158884295130491E+03
    0.198764331048643544E+04   -0.664382332980632782E+03    0.909864713115011000E+03   -0.654836158233280003E+03    0.172744233544302006E+03    0.817546095260103467E+00    0.775496344633198476E+02    0.185127676389204083E+02    0.632855393671755095E+01    0.187170131147328078E+03
    0.201677003370563125E+04   -0.782721946180967279E+03    0.108187069315658027E+04   -0.759819823947280383E+03    0.195335175989050185E+03    0.124246928425358893E+01    0.773873397875373996E+02    0.196106536439152954E+02    0.319107646140273449E+01    0.187172600816411205E+03
    0.196231671708215799E+04   -0.559721472010808611E+03    0.752017472069010182E+03   -0.552002484179655767E+03    0.148270129320847445E+03    0.683144327731939893E+00    0.783196723698875132E+02    0.179702984998352342E+02    0.543166757007286360E+01    0.187185837205031959E+03
    0.196925394736582984E+04   -0.580856051129621846E+03    0.770025595131714908E+03   -0.552500493226294566E+03    0.145147057672149458E+03    0.879933932400192242E+00    0.782409816347219333E+02    0.182423409104670924E+02    0.345355302385143670E+01    0.187194982618057395E+03
    0.198788061951192776E+04   -0.664690356103501472E+03    0.907838201508019665E+03   -0.650564367368077910E+03    0.170694482229600908E+03    0.991538153202413675E+00    0.776638747552808582E+02    0.186566628032612165E+02    0.341726193495914732E+01    0.187234811585819926E+03
    0.202365352270157018E+04   -0.805894933980379392E+03    0.111078669694684140E+04   -0.776161431261757571E+03    0.198949979930471272E+03    0.114826795340923038E+01    0.777037032881000016E+02    0.189423419598819081E+02    0.315451984503863692E+01    0.187238013342200730E+03
    0.197442187303294031E+04   -0.576521403789413853E+03    0.713638847837471985E+03   -0.474584946309633779E+03    0.114823642079876663E+03    0.168243143514155147E+01    0.791288740491062725E+02    0.214478375886566184E+02    0.208074644415730114E+01    0.187264147173080687E+03
    0.200220623936761513E+04   -0.726526317657921027E+03    0.100824394432360532E+04   -0.723304539684884730E+03    0.190397778702743381E+03    0.781044648709997902E+00    0.774980267653988477E+02    0.181906928529889846E+02    0.424384341994298619E+01    0.187316240091790064E+03
    0.199729435052441022E+04   -0.687676731614807068E+03    0.911964855236826224E+03   -0.628206221211259617E+03    0.158224237383454238E+03    0.141720705334952424E+01    0.783978716121438595E+02    0.210629653137875152E+02    0.310713431737821200E+01    0.187317106051094669E+03
    0.197586914176544906E+04   -0.614237439709303544E+03    0.831270237288987119E+03   -0.601051821971575919E+03    0.159146740011267866E+03    0.805515761467652025E+00    0.781521068561538215E+02    0.178682171144593234E+02    0.358844991653083500E+01    0.187330105108884823E+03
    0.197074760366549617E+04   -0.589231892949981557E+03    0.783815063999169979E+03   -0.560566002847443087E+03    0.146480321775697121E+03    0.104695833903040558E+01    0.777687148782430313E+02    0.196898437155407855E+02    0.288745050665747183E+01    0.187332393995343381E+03
    0.198697085840261570E+04   -0.649305093204366131E+03    0.864014317114338155E+03   -0.606285620142569314E+03    0.155843507062471872E+03    0.106360580518869585E+01    0.783375173671171723E+02    0.189453289183222466E+02    0.434101714279623607E+01    0.187360375356913408E+03
    0.198265345228460956E+04   -0.645110273864204828E+03    0.882857080224366655E+03   -0.638629300856086047E+03    0.169231009029351299E+03    0.745763633997421072E+00    0.780286488652052839E+02    0.187597246320365549E+02    0.561223825678563593E+01    0.187362711893393794E+03
    0.201097276596417760E+04   -0.748925502385231084E+03    0.101222697691194662E+04   -0.699273577300359648E+03    0.176641492452666171E+03    0.150199462626626579E+01    0.779057934359040871E+02    0.200759050091717270E+02    0.208391372628575766E+01    0.187373653194679349E+03
    0.202326701750992652E+04   -0.808466279610858692E+03    0.112074381105655175E+04   -0.786517535194504489E+03    0.202344112680850230E+03    0.117165300543884232E+01    0.776673857347135055E+02    0.189867382076633326E+02    0.353287777724208052E+01    0.187388546280727724E+03
    0.198544196744064448E+04   -0.642979846459863438E+03    0.851357443079433324E+03   -0.593396974732525450E+03    0.151137804755915568E+03    0.138776617860263896E+01    0.781823913834882944E+02    0.210784905282890662E+02    0.232883054560250313E+01    0.187388647295983816E+03
    0.199275266319811544E+04   -0.683160080418684629E+03    0.934261568693598747E+03   -0.667751568801571011E+03    0.175005499144614987E+03    0.913008430557699979E+00    0.776661393765873953E+02    0.189144732512674842E+02    0.252284802685375720E+01    0.187399380162030468E+03
    0.200360602039968489E+04   -0.719328889270923355E+03    0.969861308852606271E+03   -0.673876989441511796E+03    0.171254203725110528E+03    0.133666336763953542E+01    0.780288138411461034E+02    0.204465177493832400E+02    0.316070015075097377E+01    0.187408530419268288E+03
